main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
null,LGE,LGUK410,ANDROID44,en,2017-07-01 15:21:45 UTC,-52,37.59293,-78.1890388,141,205,United States,Virginia,null,UNKNOWN
null,Apple,"iPhone9,4",IOS103,en,2017-05-11 00:01:29 UTC,null,42.593156,-83.02842,1477954,8205283,United States,Michigan,Sterling Heights,UNKNOWN
null,kyocera,C6730,ANDROID44,en,2017-06-20 07:17:10 UTC,-91,37.8632237,-84.5670492,425,208,United States,Kentucky,Nicholasville,UNKNOWN
null,samsung,SHV-E250S,ANDROID44,ko,2017-05-19 00:33:45 UTC,-113,47.7744132,-122.3333477,7565661,172566166,United States,Washington,Shoreline,UNKNOWN
null,samsung,SM-T280,ANDROID51,en,2017-05-07 11:13:17 UTC,null,28.6581932,-81.4409338,18348,42994,United States,Florida,null,UNKNOWN
null,LGE,LGUK410,ANDROID44,en,2017-06-26 20:20:14 UTC,-75,41.8213217,-124.0962362,6768,9804,United States,California,null,UNKNOWN
null,samsung,SM-T530,ANDROID44,en,2017-06-07 15:17:15 UTC,null,42.4330775,-71.0391978,22283,483448,United States,Massachusetts,Malden,UNKNOWN
null,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-05-13 06:47:34 UTC,-41,44.0235847,-92.52480665,2684567,38359969,United States,Minnesota,Rochester,UNKNOWN
null,LGE,LGL41C,ANDROID44,en,2017-05-16 09:31:50 UTC,-61,41.4114171,-86.8217154,39695,72548,United States,Indiana,null,UNKNOWN
null,zte,Z987,ANDROID44,en,2017-06-21 01:33:59 UTC,-44,29.65587792,-95.16190287,1855,10158,United States,Texas,Pasadena,UNKNOWN
null,samsung,GT-N7100,ANDROID44,en,2017-06-29 12:15:09 UTC,null,39.04698419,-77.35104605,4614657,103790378,United States,Virginia,null,UNKNOWN
null,ZTE,Z936L,ANDROID44,en,2017-06-08 00:01:04 UTC,null,38.56167546,-76.07274531,1741,1765,United States,Maryland,null,UNKNOWN
null,Apple,iPhone 5S GSM,IOS103,en,2017-06-13 14:36:41 UTC,null,34.164282,-118.339545,142,307,United States,California,Burbank,UNKNOWN
,LGE,LG-D959,ANDROID44,en,2017-07-03 14:44:36 UTC,null,40.76342543,-73.97878543,6309,176,United States,New York,New York,UNKNOWN
null,samsung,SM-T237P,ANDROID44,en,2017-07-20 07:19:26 UTC,-45,21.3951725,-158.0239386,1074,1025,United States,Hawaii,null,UNKNOWN
null,samsung,SAMSUNG-SM-G870A,ANDROID50,en,2017-05-18 02:31:26 UTC,-71,34.6680337,-88.5486181,1574370,4621851,United States,Mississippi,null,UNKNOWN
null,OnePlus,A0001,ANDROID60,en,2017-06-19 18:30:46 UTC,null,34.0735687,-118.4414438,35662,22859,United States,California,Los Angeles,UNKNOWN
,LGE,LG-H918,ANDROID70,en,2017-06-22 15:24:23 UTC,null,37.7658452,-122.4504283,0,0,United States,California,San Francisco,UNKNOWN
null,samsung,SM-T520,ANDROID44,en,2017-07-04 18:03:24 UTC,-67,25.99614585,-80.33192878,33659,130426,United States,Florida,Pembroke Pines,UNKNOWN
null,LGE,LGLS740,ANDROID44,en,2017-05-04 18:58:52 UTC,-53,40.75468409,-80.31217311,20576,26542,United States,Pennsylvania,null,UNKNOWN
null,SHARP,306SH,ANDROID44,en,2017-06-01 03:21:43 UTC,null,42.90888894,-85.51139698,845966,1037235,United States,Michigan,null,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-05-09 18:32:10 UTC,-40,39.34363946,-74.47088882,59866,185367,United States,New Jersey,null,UNKNOWN
null,LGE,LG-F460S,ANDROID44,en,2017-07-08 03:33:27 UTC,-70,34.05564355,-118.3813045,180671,2655276,United States,California,Los Angeles,UNKNOWN
null,LGE,LGUK410,ANDROID44,en,2017-07-20 16:24:56 UTC,-60,42.4404382,-123.1586223,1388,9309,United States,Oregon,null,UNKNOWN
null,Alco,RCT6303W87DK,ANDROID50,en,2017-06-03 08:42:53 UTC,-69,39.9086109,-105.1107823,45107,108080,United States,Colorado,null,UNKNOWN
null,LGE,LGUK410,ANDROID44,en,2017-05-04 14:35:24 UTC,null,41.3869399,-82.8366409,21133,10356,United States,Ohio,null,UNKNOWN
null,rockchip,TBDV986,ANDROID51,en,2017-06-28 07:30:20 UTC,null,36.8051175,-76.2182072,104210,91991,United States,Virginia,Chesapeake,UNKNOWN
null,zte,N9515,ANDROID44,en,2017-05-03 15:23:39 UTC,null,35.732458,-84.348084,1536039,50352092,United States,Tennessee,null,UNKNOWN
null,LGE,LG-K550,ANDROID60,en,2017-07-17 20:58:30 UTC,-47,39.9564561,-83.0762353,2658779,6128091,United States,Ohio,Columbus,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-05-25 01:14:10 UTC,-66,35.03787984,-80.56432736,104187,89232,United States,North Carolina,null,UNKNOWN
null,samsung,SM-T210R,ANDROID44,en,2017-06-28 23:25:02 UTC,-51,39.5206845,-84.3902601,9208,0,United States,Ohio,Middletown,UNKNOWN
,samsung,SAMSUNG-SGH-I527,ANDROID44,en,2017-07-21 15:11:09 UTC,null,35.45231666,-92.09490357,0,0,United States,Arkansas,null,UNKNOWN
null,Apple,iPhone 6,IOS100,en,2017-05-17 16:10:27 UTC,null,41.690541,-72.898297,1226734,3633473,United States,Connecticut,null,UNKNOWN
null,LGE,LG-E980,ANDROID44,en,2017-06-27 19:57:55 UTC,-60,28.7975174,-96.9727576,1188580,40810113,United States,Texas,Victoria,UNKNOWN
null,Trio,Trio Stealth G5 10,ANDROID44,en,2017-07-16 21:20:01 UTC,null,36.7327234,-76.0759712,139,0,United States,Virginia,Virginia Beach,UNKNOWN
null,samsung,SAMSUNG-SM-T337A,ANDROID44,en,2017-05-09 18:07:49 UTC,-23,38.55337411,-121.7795342,1694056,57462685,United States,California,Davis,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-06-20 20:01:41 UTC,null,40.03675149,-75.07467016,2437,8540,United States,Pennsylvania,Philadelphia,UNKNOWN
null,Sony,E2306,ANDROID50,en,2017-07-25 03:58:42 UTC,-84,18.2608579,-66.1136112,48683,17656,United States,Puerto Rico,Aguas Buenas,UNKNOWN
null,LGE,VS876,ANDROID44,en,2017-05-09 19:10:19 UTC,null,44.08192765,-123.2036998,1930486,43822947,United States,Oregon,null,UNKNOWN
null,LGE,LGUK410,ANDROID44,en,2017-06-22 01:38:23 UTC,null,43.15891747,-78.65799635,52,0,United States,New York,null,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-07-05 22:29:50 UTC,-59,37.01328391,-84.61749364,27656,45615,United States,Kentucky,null,UNKNOWN
null,samsung,SM-N7505,ANDROID44,en,2017-05-11 21:36:22 UTC,-78,39.94799571,-82.94483852,5758,11364,United States,Ohio,Columbus,UNKNOWN
null,samsung,SAMSUNG-SGH-I257,ANDROID44,en,2017-05-10 10:34:13 UTC,null,38.1244561,-77.86961349,1065,2998,United States,Virginia,null,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-05-16 02:42:25 UTC,-49,39.60815185,-85.12849546,455,2452,United States,Indiana,null,UNKNOWN
null,samsung,SM-T230,ANDROID44,es,2017-06-27 02:28:59 UTC,-42,26.38539996,-98.90059703,4071590,127325025,United States,Texas,null,UNKNOWN
null,HP,TouchPad,ANDROID44,en,2017-06-20 00:03:26 UTC,-56,42.738265,-73.8332567,466210,28133785,United States,New York,null,UNKNOWN
null,samsung,SM-G928V,ANDROID70,en,2017-07-11 02:27:36 UTC,-74,41.5410062,-87.463338,75958,263366,United States,Indiana,Highland,UNKNOWN
Boost Mobile,samsung,SM-J320P,ANDROID51,en,2017-07-14 14:34:00 UTC,null,42.4815003,-71.1984489,10989,2496,United States,Massachusetts,Burlington,4G
null,samsung,SM-G928V,ANDROID70,en,2017-07-29 09:21:03 UTC,-55,39.3685345,-76.750425,20343,41994,United States,Maryland,null,UNKNOWN
null,samsung,GT-N5110,ANDROID44,en,2017-05-01 05:52:56 UTC,-41,34.31615775,-84.55651516,425445,805917,United States,Georgia,null,UNKNOWN
null,samsung,SM-N920K,ANDROID70,ko,2017-05-04 19:58:33 UTC,-51,32.2826124,-86.3268464,32669,156157,United States,Alabama,Montgomery,UNKNOWN
null,samsung,SM-T210R,ANDROID44,en,2017-05-07 11:58:16 UTC,null,37.7228473,-97.31259939,0,0,United States,Kansas,Wichita,UNKNOWN
null,samsung,SM-T210R,ANDROID44,en,2017-05-03 19:06:54 UTC,null,30.43584113,-81.69967965,188,0,United States,Florida,Jacksonville,UNKNOWN
null,TCL,7055A,ANDROID44,es,2017-06-28 18:48:33 UTC,null,40.74456517,-74.08570435,0,0,United States,New Jersey,Kearny,UNKNOWN
null,samsung,SM-G935R4,ANDROID70,en,2017-07-12 23:15:28 UTC,-34,35.3925917,-78.0115115,32930,55767,United States,North Carolina,null,UNKNOWN
null,motorola,Nexus 6,ANDROID70,en,2017-07-28 17:34:48 UTC,-57,39.47266,-106.0142422,17565,93204,United States,Colorado,null,UNKNOWN
null,LGE,LGLS992,ANDROID70,en,2017-05-14 04:22:44 UTC,-68,29.0115958,-81.3300571,8892727,89550133,United States,Florida,null,UNKNOWN
null,motorola,XT1650,ANDROID70,en,2017-07-09 19:36:27 UTC,null,40.6585,-111.8916987,10777,126370,United States,Utah,Murray,UNKNOWN
null,ZTE,Z958,ANDROID60,en,2017-06-01 18:33:27 UTC,-127,39.3844689,-75.0746663,2143,7115,United States,New Jersey,Millville,UNKNOWN
null,kyocera,C6730,ANDROID44,en,2017-05-02 21:21:02 UTC,-59,38.33423529,-121.9846514,593904,2157555,United States,California,null,UNKNOWN
null,samsung,SM-T530NU,ANDROID50,en,2017-06-14 16:39:00 UTC,null,40.80894127,-74.18459942,43988,59999,United States,New Jersey,Bloomfield,UNKNOWN
null,LGE,LG-D959,ANDROID44,en,2017-06-17 22:51:49 UTC,-66,36.2233548,-115.0686781,11544,19547,United States,Nevada,Sunrise Manor,UNKNOWN
null,LGE,VS980 4G,ANDROID44,en,2017-06-22 01:37:24 UTC,null,47.18829668,-67.96102921,167280,247328,United States,Maine,null,UNKNOWN
null,ZTE,Z936L,ANDROID44,en,2017-06-25 01:47:06 UTC,null,40.71817763,-85.09622946,0,0,United States,Indiana,null,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-06-23 00:15:55 UTC,null,34.26073826,-118.3997056,13532,11572,United States,California,Los Angeles,UNKNOWN
null,samsung,SGH-T399N,ANDROID44,en,2017-05-14 23:21:30 UTC,-63,32.76325713,-97.45251607,203793,1781723,United States,Texas,White Settlement,UNKNOWN
null,LGE,LG-E980,ANDROID44,en,2017-06-08 05:21:38 UTC,-56,39.76524561,-84.23990178,166724,378588,United States,Ohio,Dayton,UNKNOWN
null,samsung,SM-T337T,ANDROID44,en,2017-07-17 21:27:41 UTC,-84,34.97945014,-85.18308139,1327272,8277973,United States,Georgia,null,UNKNOWN
null,Apple,iPhone 6,IOS103,he,2017-06-04 15:14:38 UTC,null,39.835412,-121.591324,2049,15766,United States,California,null,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-06-27 11:55:05 UTC,-61,41.55831432,-93.63325885,7548,34080,United States,Iowa,Des Moines,UNKNOWN
null,Apple,iPhone 6S,IOS103,en,2017-05-10 19:27:28 UTC,null,32.904073,-97.036056,2870,0,United States,Texas,Grapevine,UNKNOWN
null,ZTE,N817,ANDROID44,en,2017-07-10 02:14:10 UTC,-76,40.83107627,-73.94393057,6045,9486,United States,New York,New York,UNKNOWN
null,Alco,RCT6303W87DK,ANDROID50,en,2017-05-03 06:03:26 UTC,null,43.2537766,-84.9256128,5632,5632,United States,Michigan,null,UNKNOWN
null,LGE,LG-V400,ANDROID44,en,2017-06-06 15:41:33 UTC,-33,37.27398116,-79.92125893,11620324,410547589,United States,Virginia,Roanoke,UNKNOWN
null,zte,Z987,ANDROID44,en,2017-06-27 16:10:43 UTC,-62,36.3317658,-119.3315344,1089,486,United States,California,Visalia,UNKNOWN
null,kyocera,E6782,ANDROID44,en,2017-05-04 03:52:02 UTC,null,44.94562909,-90.43313737,179506,382989,United States,Wisconsin,null,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-06-19 12:30:19 UTC,null,30.45418893,-87.26036356,1773,11735,United States,Florida,null,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-05-13 15:02:06 UTC,null,32.04918782,-81.11774783,9277,33007,United States,Georgia,Savannah,UNKNOWN
null,Apple,"iPhone9,2",IOS103,en,2017-06-01 04:59:57 UTC,null,34.203209,-118.431711,332387,23844577,United States,California,Los Angeles,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-06-02 05:25:53 UTC,-74,39.28670982,-94.93396177,54005,155579,United States,Kansas,Leavenworth,UNKNOWN
null,LGE,VS995,ANDROID70,en,2017-07-25 18:56:04 UTC,-63,40.216516,-75.0092816,35638,45875,United States,Pennsylvania,null,UNKNOWN
null,samsung,SM-G928T,ANDROID70,en,2017-06-07 01:56:00 UTC,-51,32.8490522,-116.7483788,366436,474747,United States,California,null,UNKNOWN
null,LGE,LGMS550,ANDROID70,en,2017-06-09 23:11:01 UTC,-69,25.781269,-80.1318671,1274917,16202029,United States,Florida,Miami Beach,UNKNOWN
null,LGE,LGLS740,ANDROID44,en,2017-05-03 05:18:14 UTC,null,28.57893202,-81.50465509,55027,419343,United States,Florida,null,UNKNOWN
null,Alco,RCT6773W42B,ANDROID50,en,2017-06-17 12:27:55 UTC,null,30.351485,-81.6819058,3668,11734,United States,Florida,Jacksonville,UNKNOWN
null,Apple,"iPhone9,1",IOS103,en,2017-06-23 13:30:28 UTC,null,41.935756,-71.531236,66,373,United States,Rhode Island,null,UNKNOWN
null,TCL,ALCATEL A564C,ANDROID44,en,2017-06-16 22:54:13 UTC,null,38.83169755,-104.7577804,60,0,United States,Colorado,Colorado Springs,UNKNOWN
null,samsung,SCH-R890,ANDROID44,en,2017-06-20 19:06:56 UTC,null,35.77500525,-97.32115098,632525,1849107,United States,Oklahoma,null,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-07-05 20:10:34 UTC,-38,42.52147269,-83.50767091,29248432,null,United States,Michigan,Novi,UNKNOWN
null,kyocera,C6730,ANDROID44,en,2017-05-07 16:26:18 UTC,-67,30.6554594,-96.3760069,318022,2253393,United States,Texas,null,UNKNOWN
null,samsung,GT-P5210,ANDROID44,es,2017-07-10 05:26:32 UTC,-70,18.43350611,-66.81264021,80621,182284,United States,Puerto Rico,Hatillo,UNKNOWN
null,samsung,SM-T337T,ANDROID44,en,2017-06-14 16:41:13 UTC,-81,42.68301986,-114.2786151,199,0,United States,Idaho,null,UNKNOWN
null,samsung,SM-T807T,ANDROID44,en,2017-07-26 11:43:41 UTC,-31,40.87563497,-74.12966084,4889,884,United States,New Jersey,Clifton,UNKNOWN
null,samsung,SM-N900W8,ANDROID44,en,2017-05-18 16:12:02 UTC,-61,39.9375932,-83.0961074,12168209,314510759,United States,Ohio,Columbus,UNKNOWN
null,Apple,"iPhone9,2",IOS103,en,2017-07-17 03:34:52 UTC,null,34.22887,-118.454378,776,324,United States,California,Los Angeles,UNKNOWN
null,samsung,GT-N7100,ANDROID44,en,2017-05-12 12:37:27 UTC,null,39.93172906,-91.39367683,24514,30001,United States,Illinois,Quincy,UNKNOWN
null,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-06-08 11:38:35 UTC,-89,41.51178492,-87.30519628,143,0,United States,Indiana,Hobart,UNKNOWN
null,HTC,HTC One A9,ANDROID60,en,2017-05-17 12:39:09 UTC,null,26.2591669,-81.700437,258,700,United States,Florida,null,UNKNOWN
null,samsung,GT-N5110,ANDROID44,en,2017-05-04 03:59:50 UTC,-45,41.63071239,-93.53911716,267515,598051,United States,Iowa,Des Moines,UNKNOWN
null,Apple,iPhone 6S Plus,IOS100,en,2017-05-05 16:41:48 UTC,null,40.759089,-73.960024,121063,1602557,United States,New York,New York,UNKNOWN
null,samsung,SM-T231,ANDROID44,en,2017-05-17 07:56:50 UTC,-66,21.92075247,-159.58655,179438,326247,United States,Hawaii,null,UNKNOWN
null,LGE,LGL62VL,ANDROID51,en,2017-07-26 01:10:58 UTC,-57,36.14288,-78.5640196,183885,378296,United States,North Carolina,null,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-05-05 23:56:39 UTC,null,42.87696268,-71.52132183,4998,12491,United States,New Hampshire,Merrimack,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-05-26 15:29:13 UTC,-80,39.0895167,-77.06819944,278681,11966429,United States,Maryland,Aspen Hill,UNKNOWN
null,samsung,GT-N5110,ANDROID44,en,2017-06-30 15:48:29 UTC,-87,41.62206052,-86.71807875,180,0,United States,Indiana,La Porte,UNKNOWN
null,LGE,LGLS740,ANDROID44,en,2017-06-03 02:40:27 UTC,-53,46.56120626,-122.6958301,534,2240,United States,Washington,null,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-07-24 16:10:10 UTC,-63,32.91971237,-97.1163492,17332,23227,United States,Texas,Grapevine,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-06-29 16:26:08 UTC,null,34.02756832,-118.3519415,1238,347,United States,California,Los Angeles,UNKNOWN
null,motorola,XT1049,ANDROID51,en,2017-07-26 11:11:24 UTC,-76,41.6837699,-83.6512493,21884,45398,United States,Ohio,Toledo,UNKNOWN
null,samsung,SM-T337T,ANDROID44,es,2017-05-21 17:48:36 UTC,-44,40.9234005,-74.18655729,83,0,United States,New Jersey,Paterson,UNKNOWN
null,Alco,RCT6303W87M7,ANDROID60,en,2017-05-18 12:11:44 UTC,null,29.162485,-98.90653167,5440,5440,United States,Texas,null,UNKNOWN
null,samsung,SM-T210R,ANDROID44,es,2017-07-22 01:03:22 UTC,null,32.58720011,-109.3188647,78146,164862,United States,Arizona,null,UNKNOWN
null,Apple,"iPhone9,2",IOS103,en,2017-06-09 02:44:41 UTC,null,27.871187,-82.623949,189330,636362,United States,Florida,Saint Petersburg,UNKNOWN
null,samsung,SM-T520,ANDROID44,en,2017-05-06 18:58:33 UTC,-62,32.6817776,-114.503938,32799488,null,United States,Arizona,null,UNKNOWN
null,LGE,LG-E980,ANDROID44,en,2017-06-02 12:48:50 UTC,-62,45.62739626,-92.21599487,328,117,United States,Wisconsin,null,UNKNOWN
null,Apple,"iPhone9,3",IOS103,en,2017-06-01 01:05:02 UTC,null,30.421402,-97.742107,376783,2251870,United States,Texas,Austin,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-06-16 21:54:54 UTC,null,40.49056671,-80.01897465,17978,17132,United States,Pennsylvania,Pittsburgh,UNKNOWN
null,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-06-08 06:55:23 UTC,-74,39.77689802,-83.99022835,208,89,United States,Ohio,Fairborn,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-05-09 21:11:55 UTC,-50,38.55757423,-90.3650259,6172295,322924708,United States,Missouri,null,UNKNOWN
null,kyocera,C6730,ANDROID44,es,2017-06-04 00:22:22 UTC,null,35.63698218,-120.6465672,0,0,United States,California,null,UNKNOWN
null,Sony,F8331,ANDROID70,en,2017-07-13 07:08:57 UTC,-75,47.4306451,-122.2769255,1569,1180,United States,Washington,SeaTac,UNKNOWN
null,ZTE,N817,ANDROID44,en,2017-07-22 09:20:11 UTC,-44,38.76091016,-84.78228406,6773,164874,United States,Kentucky,null,UNKNOWN
null,Apple,iPhone 6S Plus,IOS102,en,2017-05-12 23:16:02 UTC,null,29.735701,-95.380205,126308,2099069,United States,Texas,Houston,UNKNOWN
null,Apple,"iPhone9,3",IOS103,en,2017-06-22 18:54:48 UTC,null,36.115104,-115.297288,10207287,364600174,United States,Nevada,Spring Valley,UNKNOWN
null,OnePlus,ONE A2005,ANDROID60,en,2017-07-09 19:48:24 UTC,-33,28.578691,-81.5236953,47360676,106365221,United States,Florida,Ocoee,UNKNOWN
null,zte,N9130,ANDROID44,en,2017-06-14 01:51:41 UTC,-44,37.25601367,-79.90860584,70238,131224,United States,Virginia,Roanoke,UNKNOWN
null,Apple,iPhone 6,IOS103,en,2017-07-03 14:19:55 UTC,null,39.992171,-75.261518,1152642,2379771,United States,Pennsylvania,null,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-05-06 03:39:17 UTC,-75,36.26572696,-76.19556297,256,320,United States,North Carolina,null,UNKNOWN
null,HTC,0PM92,ANDROID60,en,2017-05-06 05:22:11 UTC,null,35.3294001,-119.0167598,39810,58750,United States,California,Bakersfield,UNKNOWN
null,samsung,SAMSUNG-SM-G360AZ,ANDROID44,en,2017-07-05 21:34:24 UTC,-45,27.54828732,-81.80889872,4999,2104,United States,Florida,null,UNKNOWN
null,motorola,Moto G (4),ANDROID70,en,2017-07-26 06:58:00 UTC,-71,33.5994162,-111.7903215,1234627,16858189,United States,Arizona,Scottsdale,UNKNOWN
null,samsung,SM-T320,ANDROID44,en,2017-06-04 09:16:39 UTC,null,40.87223234,-73.4307715,4182,6870,United States,New York,Huntington,UNKNOWN
null,Apple,"iPhone9,4",IOS101,en,2017-06-29 06:58:02 UTC,null,34.106779,-118.33058,1176495,3143869,United States,California,Los Angeles,UNKNOWN
null,samsung,SCH-I435,ANDROID44,es,2017-05-15 22:59:57 UTC,null,32.70738144,-102.3817837,0,0,United States,Texas,null,UNKNOWN
null,Apple,"iPhone9,4",IOS103,en,2017-06-04 06:05:16 UTC,null,37.031896,-76.441358,2991,577,United States,Virginia,Hampton,UNKNOWN
null,Allwinner,A10,ANDROID51,en,2017-07-14 11:56:52 UTC,-45,38.7892913,-90.6120438,487225,485242,United States,Missouri,Saint Peters,UNKNOWN
null,samsung,SM-T116NU,ANDROID44,en,2017-06-04 22:32:02 UTC,-69,40.89361047,-73.85676526,86398,439209,United States,New York,New York,UNKNOWN
null,LGE,LGLS620,ANDROID44,en,2017-05-24 21:40:57 UTC,-57,27.9158275,-97.29168527,22351,1391770,United States,Texas,null,UNKNOWN
null,samsung,GT-N5110,ANDROID44,es,2017-05-15 01:24:28 UTC,-54,33.64893671,-112.0402296,2316649,36684129,United States,Arizona,Phoenix,UNKNOWN
null,Apple,"iPhone9,2",IOS103,en,2017-06-22 02:03:50 UTC,null,34.201751,-118.525025,1406369,5089953,United States,California,Los Angeles,UNKNOWN
null,HTC,HTC6525LVW,ANDROID44,es,2017-07-11 14:53:10 UTC,-70,40.7394758,-73.8543345,366666,13479815,United States,New York,New York,UNKNOWN
null,samsung,SM-T520,ANDROID44,en,2017-06-03 08:57:12 UTC,null,29.10958372,-96.41253883,4867,8504,United States,Texas,null,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-06-08 22:01:47 UTC,-47,41.64257106,-88.21838621,1093057,9602262,United States,Illinois,Plainfield,UNKNOWN
null,Alco,RCT6773W42B,ANDROID50,en,2017-07-26 05:42:44 UTC,-59,41.0162036,-83.6818839,5536,2379,United States,Ohio,Findlay,UNKNOWN
null,BullittGroupLimited,S50,ANDROID44,en,2017-07-24 09:49:23 UTC,-56,40.6310669,-91.3059693,2459697,21293043,United States,Iowa,null,UNKNOWN
null,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-06-11 14:33:33 UTC,-70,30.06727588,-94.9048096,167090,744103,United States,Texas,null,UNKNOWN
null,samsung,SM-T210R,ANDROID44,en,2017-05-24 11:08:04 UTC,-66,41.01547147,-74.34364054,197358,384061,United States,New Jersey,null,UNKNOWN
null,HTC,HTC6515LVW,ANDROID44,en,2017-07-12 23:44:05 UTC,-64,39.2709423,-84.3785385,4929,1634,United States,Ohio,null,UNKNOWN
null,LGE,LGMP450,ANDROID70,en,2017-07-30 12:42:22 UTC,-49,40.0150512,-75.1406398,5785416,151671308,United States,Pennsylvania,Philadelphia,UNKNOWN
null,motorola,XT1060,ANDROID51,en,2017-07-17 20:21:43 UTC,null,34.2401108,-111.3396847,5595269,185266161,United States,Arizona,Payson,UNKNOWN
null,Apple,iPhone 7 CDMA,IOS103,en,2017-07-25 02:47:40 UTC,null,39.134027,-88.534794,37923,87243,United States,Illinois,null,UNKNOWN
null,Alco,RCT6873W42,ANDROID60,en,2017-06-16 07:32:42 UTC,-52,36.6509392,-94.82016,191,131,United States,Oklahoma,null,UNKNOWN
null,LGE,LGMS345,ANDROID51,ar,2017-05-27 07:35:36 UTC,-55,42.4966737,-83.3369208,602921,1399112,United States,Michigan,Farmington Hills,UNKNOWN
null,samsung,SM-T116NU,ANDROID44,en,2017-07-01 18:06:59 UTC,-67,40.89490512,-73.85699049,1097,4906,United States,New York,New York,UNKNOWN
,samsung,SAMSUNG-SGH-I337,ANDROID44,en,2017-07-15 10:07:16 UTC,null,43.0503313,-89.2924465,0,0,United States,Wisconsin,Madison,UNKNOWN
null,kyocera,E6782,ANDROID44,en,2017-07-25 14:20:48 UTC,null,28.85721858,-82.4378843,105999,158331,United States,Florida,null,UNKNOWN
