CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
8501282,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8501292,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8501294,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8501296,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9708038,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9708040,Retail,N,EA-DPP,EA-POR,,,48,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,MED,,NONE,HI,Ducted,2,0,N,Y,,,,,N,Y,,Y,Y,,,,,2-May-13,,,
9708044,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9708050,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9708052,Retail,N,EA-DPP,EA-SIHD,,,60,,Domestic,2,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,,HI,MED,,1,5,N,Y,,,,,N,N,,Y,Y,19-Jun-13,,9-Jul-13,,,9-Jul-13,28-Feb-14,OPTOUTRETAILERCLOSE
9709296,Retail,N,,,,,66,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9709302,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9709314,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9709316,Retail,N,EA-TOPUP,,,,24,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,LOW,,MED,HI,Other,1,0,N,Y,,,,,N,Y,,N,Y,,,,,8-May-13,,,
8501300,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8501306,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8501314,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8501934,Control,Y,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Aug-12,,,,,,,
8501936,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8823554,Retail,N,,,,,49,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9709320,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9709324,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9709972,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9709976,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9709982,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8227498,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8741190,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8727142,Retail,N,EA-TOPUP,EA-SIHD,,,12,,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,NotUnit,LOW,LOW,,NONE,MED,,1,0,N,N,,,,,N,N,,Y,Y,12-Mar-13,,4-Apr-13,,,4-Apr-13,13-May-13,OptOutExit
8727464,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11163691,Retail,N,EA-TOPUP,EA-SIHD,,,36,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,LOW,MED,,NONE,LOW,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,Y,,,,27-Jun-13,,,,
11163697,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11163701,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11163709,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11163731,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9993226,Retail,N,EA-TOPUP,EA-SIHD,,,24,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,LOW,LOW,,NONE,HI,SplitSystem,1,1,N,Y,,,,,N,Y,,N,Y,,,,19-Jun-13,,,,
8580373,Retail,N,,,,,26,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8580377,Retail,N,,,,,26,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8580379,Control,Y,,,,,26,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,15-Aug-12,,,,,,,
8580381,Retail,N,,,,,26,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8580383,Retail,N,EA-TOPUP,EA-POR,,,62,,Domestic,1,0,1,0,0,Opted Out,5,Warm temperate,NotUnit,MED,MED,,LOW,MED,SplitSystem,1,0,Y,Y,,,,,N,Y,,Y,Y,4-Feb-13,,19-Feb-13,,,19-Feb-13,22-Feb-13,OptOutExit
8581061,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8581071,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10037910,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10436257,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10472663,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
10905528,Retail,N,,,,,42,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8572701,Retail,N,EA-DPP,EA-SIHD,,,72,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,HI,,LOW,HI,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,Y,,,,,31-May-13,,,
8572707,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8572691,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8573909,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8573911,Retail,N,EA-ILAC,EA-POR,,,48,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,LOW,MED,,LOW,HI,SplitSystem,2,0,N,Y,,,,,Y,Y,,Y,Y,,,,23-May-13,,,,
8573917,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8573919,Network,N,,,,,12,,Domestic,2,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-May-12,,,,,,,
8566743,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8594864,Retail,N,EA-TOPUP,EA-SIHD,,,85,,Domestic,1,1,0,0,0,Opted Out,6,Mild temperate,NotUnit,LOW,HI,,MED,HI,SplitSystem,2,0,N,Y,,,,,N,Y,,Y,Y,12-Feb-13,,5-Mar-13,,,5-Mar-13,3-May-13,OptOutExit
9063148,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11168019,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11168021,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11167995,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8573929,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8573933,Retail,N,,,,,54,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8575175,Network,N,NETDPRPPE,NETSIHD,,,48,36,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,LOW,HI,,1,0,N,Y,N,N,N,N,N,N,N,N,Y,17-Aug-12,,8-Jan-13,,,8-Jan-13,28-Feb-14,OPTOUTNETWKCLOSE
8374796,Retail,N,EA-TOPUP,EA-POR,,,36,,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,,LOW,MED,Ducted,1,0,N,Y,,,,,N,Y,,Y,Y,12-Feb-13,,22-Feb-13,,,22-Feb-13,28-Feb-14,OPTOUTRETAILERCLOSE
10802152,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8219618,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9837892,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8293686,Retail,N,,,,,62,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10275844,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10168414,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9917972,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8456383,Retail,N,,,,,86,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
10510147,Retail,N,,,,,37,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8234198,Network,N,NETDPRPPE,,,,12,0,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,SeparateHouse,LOW,HI,SplitSystem,1,0,N,Y,N,N,N,N,N,Y,N,N,Y,24-Mar-12,,1-Nov-12,,,1-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8667266,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8668914,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8670202,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8676834,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8514364,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8514374,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8514382,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8514384,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8514386,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8514392,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9859386,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9774668,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10550985,Retail,N,EA-STOU,EA-POR,,,98,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,MED,HI,,LOW,HI,Ducted,1,1,N,Y,,,,,Y,Y,,N,Y,,,,9-Apr-13,,,,
10557955,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10557995,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8515736,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8515740,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8515748,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8515752,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9859400,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9967164,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8482319,Network,N,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Jun-12,,,,,,,
8482329,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8482339,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8482341,Retail,N,,,,,86,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8483537,Retail,N,EA-STOU,EA-SIHD,,,74,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,MED,HI,,LOW,HI,SplitSystem,3,0,N,N,,,,,N,Y,,Y,N,,,,,11-Apr-13,,,
8483547,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8483549,Control,Y,,,,,74,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-May-12,,,,,,,
8483561,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8483571,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8484159,Network,N,,NETPOR,,,38,60,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,SeparateHouse,LOW,MED,SplitSystem,1,0,N,Y,Y,N,N,Y,N,Y,N,N,Y,12-Jul-12,,27-Oct-12,,,27-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8601914,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8601932,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8601944,Retail,N,EA-DPP,,,,2,,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,NotUnit,MED,LOW,,NONE,HI,SplitSystem,1,3,N,Y,,,,,N,Y,,Y,Y,6-Mar-13,,23-Mar-13,,,23-Mar-13,27-Feb-14,OptOutExit
8484175,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8484855,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8484859,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8485503,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8485509,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8485515,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11189061,Retail,N,,,,,73,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8603238,Retail,N,,,,,44,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8603244,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8603220,Retail,N,EA-DPP,EA-SIHD,,,0,,Domestic,2,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,,NONE,HI,Other,2,0,N,Y,,,,,N,Y,,Y,Y,24-Jun-13,,8-Jul-13,,,8-Jul-13,28-Feb-14,OPTOUTRETAILERCLOSE
8603882,Control,Y,,,,,2,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,1-Feb-12,,,,,,,
8603884,Network,N,,,,,38,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,21-Feb-12,,,,,,,
8603886,Retail,N,,,,,74,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8603888,Network,N,,NETSIHD,,,2,26,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,HI,SplitSystem,1,1,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,23-Feb-12,,16-Nov-12,,,16-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8603892,Network,N,,NETSIHD,,,2,28,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,MED,SplitSystem,2,4,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,23-Feb-12,,16-Nov-12,,,16-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8603908,Retail,N,EA-DPP,EA-SIHD,,,38,,Domestic,2,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,MED,,MED,LOW,Ducted,2,0,N,Y,,,,,Y,Y,,Y,Y,12-Jun-13,,2-Jul-13,,,2-Jul-13,28-Feb-14,OPTOUTRETAILERCLOSE
8603874,Retail,N,,,,,74,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8604499,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8485523,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8485525,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8485543,Retail,N,EA-DPP,,,,2,,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,NotUnit,MED,LOW,,LOW,MED,SplitSystem,1,2,N,Y,,,,,N,Y,,Y,Y,7-Feb-13,,25-Feb-13,,,25-Feb-13,6-May-13,OptOutExit
8476471,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8476477,Retail,N,EA-DPP,EA-SIHD,,,6,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,Unit,LOW,LOW,,NONE,HI,,1,0,N,N,,,,,N,N,,Y,Y,,,,,21-Mar-13,,,
8604519,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8604525,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8604527,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8604529,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
