Retailer country,Order method type,Retailer type,Product line,Product type,Product,Year,Quarter,Revenue,Quantity,Gross margin
Italy,Web,Eyewear Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,14752,66,0.4710141
Italy,Web,Eyewear Store,Personal Accessories,Watches,Lux,2013,Q1 2013,3678.4,22,0.47942584
Italy,Web,Eyewear Store,Personal Accessories,Watches,TX,2013,Q1 2013,15372,81,0.45583138
Italy,Web,Eyewear Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,11966.8,112,0.42368887
Italy,Web,Eyewear Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,2340,18,0.47938462
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,31635.38,520,0.5701648
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,13465.1,126,0.53502462
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,40174.6,340,0.5016951
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Wave,2013,Q1 2013,6884.64,72,0.56996444
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Polar Extreme,2013,Q1 2013,3197.26,22,0.50113535
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Bella,2013,Q1 2013,1822.5,27,0.44577778
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Cat Eye,2013,Q1 2013,3832.4,143,0.31492537
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,15566.75,355,0.34924503
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,21600.8,1072,0.40220825
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,19890,306,0.38960533
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,10960,137,0.495875
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,27061.4,538,0.39768452
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Zone,2013,Q1 2013,73158.1,2389,0.32256237
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,11097,274,0.43382716
Italy,Web,Eyewear Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,27252.75,435,0.4499601
Italy,Web,Eyewear Store,Personal Accessories,Knives,Max Gizmo,2013,Q1 2013,2371.8,59,0.539801
Italy,Web,Eyewear Store,Personal Accessories,Knives,Pocket Gizmo,2013,Q1 2013,9417,730,0.63178295
Italy,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker 35,2013,Q1 2013,23907.17,239,0.28831351
Italy,Web,Eyewear Store,Personal Accessories,Binoculars,Seeker Extreme,2013,Q1 2013,20304.18,117,0.45764665
Italy,Web,Eyewear Store,Personal Accessories,Binoculars,Opera Vision,2013,Q1 2013,2090,19,0.54
Italy,Web,Eyewear Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,22400,140,0.53493929
Italy,Web,Eyewear Store,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,16033.5,175,0.42152368
Italy,Web,Eyewear Store,Personal Accessories,Navigation,Trail Scout,2013,Q1 2013,11424,48,0.35336134
Italy,Web,Eyewear Store,Personal Accessories,Navigation,Astro Pilot,2013,Q1 2013,11310,78,0.37544828
Italy,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q1 2013,33744.04,1447,0.31689537
Italy,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Cup,2013,Q1 2013,5302.43,1477,0.7632312
Italy,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q1 2013,30476.16,572,0.34365616
Italy,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,2013,Q1 2013,39803.29,323,0.35437799
Italy,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q1 2013,31334.42,494,0.26880025
Italy,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,28691.82,199,0.4798169
Italy,Web,Sports Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,21123.59,1129,0.46552646
Italy,Web,Sports Store,Camping Equipment,Tents,Star Lite,2013,Q1 2013,155064.42,441,0.28900518
Italy,Web,Sports Store,Camping Equipment,Tents,Star Dome,2013,Q1 2013,63071.7,102,0.35958599
Italy,Web,Sports Store,Camping Equipment,Tents,Star Gazer 2,2013,Q1 2013,131685.4,238,0.2904934
Italy,Web,Sports Store,Camping Equipment,Tents,Star Gazer 3,2013,Q1 2013,133611.66,189,0.35779557
Italy,Web,Sports Store,Camping Equipment,Tents,Star Gazer 6,2013,Q1 2013,25289.28,32,0.37997444
Italy,Web,Sports Store,Camping Equipment,Tents,Star Peg,2013,Q1 2013,7428,3714,0.5
Italy,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q1 2013,48187.17,563,0.29898353
Italy,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q1 2013,48364,400,0.56537921
Italy,Web,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,2013,Q1 2013,48538.14,489,0.3426355
Italy,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Climber Backpack,2013,Q1 2013,74407.38,1019,0.2810189
Italy,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,140959.77,512,0.39465054
Italy,Web,Sports Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,38685.82,554,0.41028211
Italy,Web,Sports Store,Camping Equipment,Lanterns,Firefly Mapreader,2013,Q1 2013,12592.44,789,0.53007519
Italy,Web,Sports Store,Camping Equipment,Lanterns,Firefly 2,2013,Q1 2013,20624.58,769,0.37844892
Italy,Web,Sports Store,Camping Equipment,Lanterns,Firefly 4,2013,Q1 2013,10480.64,356,0.38858696
Italy,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Kerosene,2013,Q1 2013,8203,260,0.36608558
Italy,Web,Sports Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q1 2013,22181.5,814,0.5306422
Italy,Web,Sports Store,Camping Equipment,Lanterns,Flicker Lantern,2013,Q1 2013,6843.61,199,0.5457982
Italy,Web,Sports Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q1 2013,13412,280,0.3736952
Italy,Web,Sports Store,Personal Accessories,Watches,Mountain Man Combination,2013,Q1 2013,4706.45,49,0.53149401
Italy,Web,Sports Store,Personal Accessories,Watches,Venue,2013,Q1 2013,4526,62,0.41205479
Italy,Web,Sports Store,Personal Accessories,Watches,Infinity,2013,Q1 2013,68583,287,0.43175306
Italy,Web,Sports Store,Personal Accessories,Watches,TX,2013,Q1 2013,15124,77,0.46518249
Italy,Web,Sports Store,Personal Accessories,Watches,Legend,2013,Q1 2013,5133.8,19,0.44589193
Italy,Web,Sports Store,Personal Accessories,Watches,Zodiak,2013,Q1 2013,32321.4,309,0.42629032
Italy,Web,Sports Store,Personal Accessories,Watches,Kodiak,2013,Q1 2013,27818.2,221,0.46243898
Italy,Web,Sports Store,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,9291.53,155,0.56376937
Italy,Web,Sports Store,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,4284.5,41,0.52449761
Italy,Web,Sports Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,22143.04,186,0.50541208
Italy,Web,Sports Store,Personal Accessories,Eyewear,Capri,2013,Q1 2013,28648.4,748,0.33974847
Italy,Web,Sports Store,Personal Accessories,Eyewear,Cat Eye,2013,Q1 2013,11269.45,257,0.34982896
Italy,Web,Sports Store,Personal Accessories,Eyewear,Dante,2013,Q1 2013,38486.91,863,0.38951062
Italy,Web,Sports Store,Personal Accessories,Eyewear,Fairway,2013,Q1 2013,11646.7,578,0.40496278
Italy,Web,Sports Store,Personal Accessories,Eyewear,Inferno,2013,Q1 2013,27690,426,0.39215385
Italy,Web,Sports Store,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,14960,187,0.48944519
Italy,Web,Sports Store,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,25451.8,506,0.39269914
Italy,Web,Sports Store,Personal Accessories,Eyewear,Zone,2013,Q1 2013,28289.3,923,0.32421057
Italy,Web,Sports Store,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,4414.5,109,0.39679012
Italy,Web,Sports Store,Personal Accessories,Eyewear,Retro,2013,Q1 2013,37151.45,593,0.44988177
Italy,Web,Sports Store,Personal Accessories,Knives,Single Edge,2013,Q1 2013,75170.88,6192,0.29489292
Italy,Web,Sports Store,Personal Accessories,Knives,Double Edge,2013,Q1 2013,8676.92,532,0.29920294
Italy,Web,Sports Store,Personal Accessories,Binoculars,Seeker 50,2013,Q1 2013,14905.8,117,0.2733124
Italy,Web,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,8534.61,133,0.37665576
Italy,Web,Sports Store,Personal Accessories,Binoculars,Ranger Vision,2013,Q1 2013,15552,90,0.44444444
Italy,Web,Sports Store,Personal Accessories,Navigation,Glacier Basic,2013,Q1 2013,22320.72,696,0.3763642
Italy,Web,Sports Store,Personal Accessories,Navigation,Glacier GPS,2013,Q1 2013,27500.72,248,0.33772207
Italy,Web,Sports Store,Personal Accessories,Navigation,Trail Scout,2013,Q1 2013,22610,95,0.34983193
Italy,Web,Sports Store,Personal Accessories,Navigation,Astro Pilot,2013,Q1 2013,5365,37,0.37544828
Italy,Web,Sports Store,Personal Accessories,Navigation,Sky Pilot,2013,Q1 2013,18616,52,0.34336485
Italy,Web,Sports Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q1 2013,2716.52,585,0.60591124
Italy,Web,Sports Store,Outdoor Protection,Insect Repellents,BugShield Lotion,2013,Q1 2013,2009,287,0.66714286
Italy,Web,Sports Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q1 2013,5012.7,1156,0.57336366
Italy,Web,Sports Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q1 2013,1855,53,0.59885714
Italy,Web,Sports Store,Outdoor Protection,First Aid,Calamine Relief,2013,Q1 2013,228,38,0.52833333
Italy,Web,Sports Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q1 2013,460.24,221,0.07804624
Italy,Web,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,83799.5,95,0.48883347
Italy,Web,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2013,Q1 2013,48985.06,58,0.50270552
Italy,Web,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,65458.8,99,0.48336358
Italy,Web,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q1 2013,78795.53,61,0.52776509
Italy,Web,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2013,Q1 2013,14501.32,172,0.51132724
Italy,Web,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,25740,150,0.46503497
Italy,Web,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q1 2013,14406.72,1396,0.72868217
Spain,Fax,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q1 2013,20824.76,893,0.31689537
Spain,Fax,Sports Store,Camping Equipment,Sleeping Bags,Hibernator Lite,2013,Q1 2013,69584.67,813,0.29898353
Spain,Fax,Sports Store,Camping Equipment,Sleeping Bags,Hibernator,2013,Q1 2013,74348.17,533,0.38346835
Spain,Fax,Sports Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,128894.33,460,0.40522132
Spain,Fax,Sports Store,Camping Equipment,Packs,Canyon Mule Cooler,2013,Q1 2013,26068.32,842,0.51550388
Spain,Fax,Sports Store,Camping Equipment,Lanterns,EverGlow Butane,2013,Q1 2013,9007.6,140,0.36851104
Spain,Fax,Sports Store,Camping Equipment,Lanterns,EverGlow Lamp,2013,Q1 2013,27141.88,1006,0.52594514
Spain,Fax,Sports Store,Personal Accessories,Watches,Mountain Man Combination,2013,Q1 2013,4802.5,50,0.53149401
Spain,Fax,Sports Store,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,6207.7,103,0.56611144
Spain,Fax,Sports Store,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,5360.3,50,0.53649982
Spain,Fax,Sports Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,8590.57,73,0.49965602
Spain,Fax,Sports Store,Personal Accessories,Binoculars,Seeker Mini,2013,Q1 2013,17775.09,277,0.37665576
Spain,Fax,Sports Store,Personal Accessories,Navigation,Glacier GPS,2013,Q1 2013,32379.88,292,0.33772207
Spain,Fax,Sports Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q1 2013,0,277,
Spain,Fax,Sports Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2013,Q1 2013,931,133,0.73142857
Spain,Fax,Sports Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q1 2013,0,277,
Spain,Fax,Sports Store,Outdoor Protection,Sunscreen,Sun Shield,2013,Q1 2013,2262,377,0.54
Spain,Fax,Sports Store,Outdoor Protection,First Aid,Aloe Relief,2013,Q1 2013,0,277,
Spain,Fax,Sports Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q1 2013,324,54,0.54
Spain,Fax,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,102323.6,116,0.48883347
Spain,Fax,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,78021.6,118,0.48336358
Spain,Fax,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2013,Q1 2013,76212.07,59,0.52776509
Spain,Fax,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2013,Q1 2013,10304.84,988,0.73154362
Spain,Fax,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2013,Q1 2013,15935.26,1282,0.51729686
Spain,Telephone,Department Store,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,2013,Q1 2013,17723.2,760,0.31689537
Spain,Telephone,Department Store,Camping Equipment,Cooking Gear,TrailChef Cook Set,2013,Q1 2013,44915.04,843,0.34365616
Spain,Telephone,Department Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,2013,Q1 2013,45352.45,715,0.26880025
Spain,Telephone,Department Store,Camping Equipment,Tents,Star Gazer 6,2013,Q1 2013,33982.47,43,0.37997444
Spain,Telephone,Department Store,Camping Equipment,Packs,Canyon Mule Carryall,2013,Q1 2013,37009.9,530,0.41028211
Spain,Telephone,Department Store,Camping Equipment,Lanterns,EverGlow Kerosene,2013,Q1 2013,9906.7,314,0.36608558
Spain,Telephone,Department Store,Personal Accessories,Watches,Mountain Man Analog,2013,Q1 2013,4933.7,103,0.3736952
Spain,Telephone,Department Store,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,3781.59,63,0.56434992
Spain,Telephone,Department Store,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,3696,35,0.52945076
Spain,Telephone,Department Store,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,17090.27,145,0.50044089
Spain,Telephone,Department Store,Personal Accessories,Eyewear,Polar Wave,2013,Q1 2013,2103.64,22,0.56996444
Spain,Telephone,Department Store,Personal Accessories,Binoculars,Seeker 50,2013,Q1 2013,45736.6,359,0.2733124
Spain,Telephone,Department Store,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q1 2013,1833.05,305,0.69550749
Spain,Telephone,Department Store,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,2013,Q1 2013,1253,179,0.73142857
Spain,Telephone,Department Store,Outdoor Protection,Sunscreen,Sun Shelter Stick,2013,Q1 2013,1570,314,0.608
Spain,Telephone,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 15,2013,Q1 2013,1880,376,0.642
Spain,Telephone,Department Store,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q1 2013,3785,757,0.63
Spain,Telephone,Department Store,Outdoor Protection,First Aid,Deluxe Family Relief Kit,2013,Q1 2013,2345,67,0.59885714
Spain,Telephone,Department Store,Outdoor Protection,First Aid,Insect Bite Relief,2013,Q1 2013,750,125,0.54
Spain,Telephone,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2013,Q1 2013,2305,5,0.52060738
Spain,Telephone,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2013,Q1 2013,85563.7,97,0.48883347
Spain,Telephone,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2013,Q1 2013,27109.2,41,0.48336358
Spain,Telephone,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2013,Q1 2013,47590.4,55,0.51345229
Spain,Telephone,Department Store,Golf Equipment,Putters,Course Pro Putter,2013,Q1 2013,85506.42,1171,0.61106546
Spain,Telephone,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2013,Q1 2013,70527.6,411,0.46503497
Spain,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Analog,2013,Q1 2013,5843.8,122,0.3736952
Spain,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Digital,2013,Q1 2013,3744.9,90,0.51934631
Spain,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Deluxe,2013,Q1 2013,9613.57,123,0.50101783
Spain,Web,Golf Shop,Personal Accessories,Watches,Mountain Man Extreme,2013,Q1 2013,15051.55,53,0.59086805
Spain,Web,Golf Shop,Personal Accessories,Watches,Venue,2013,Q1 2013,4745,65,0.41205479
Spain,Web,Golf Shop,Personal Accessories,Watches,Infinity,2013,Q1 2013,20611,89,0.45162195
Spain,Web,Golf Shop,Personal Accessories,Watches,Lux,2013,Q1 2013,21978.4,127,0.47639137
Spain,Web,Golf Shop,Personal Accessories,Watches,TX,2013,Q1 2013,17212,93,0.44711945
Spain,Web,Golf Shop,Personal Accessories,Watches,Legend,2013,Q1 2013,6500,25,0.41723077
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sun,2013,Q1 2013,11183.26,184,0.56974979
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Polar Ice,2013,Q1 2013,5956.5,57,0.52449761
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Polar Sports,2013,Q1 2013,8043.33,69,0.49489577
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Polar Extreme,2013,Q1 2013,7504.05,52,0.49760463
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Cat Eye,2013,Q1 2013,5393.55,123,0.34982896
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Maximus,2013,Q1 2013,5280,66,0.49475
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Trendi,2013,Q1 2013,4929.4,98,0.39582505
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Zone,2013,Q1 2013,26825.2,877,0.3238302
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Hawk Eye,2013,Q1 2013,10449,258,0.39435927
Spain,Web,Golf Shop,Personal Accessories,Eyewear,Retro,2013,Q1 2013,5012,80,0.44261772
Spain,Web,Golf Shop,Personal Accessories,Knives,Double Edge,2013,Q1 2013,10226.37,627,0.29920294
Spain,Web,Golf Shop,Personal Accessories,Knives,Edge Extreme,2013,Q1 2013,64246.15,565,0.2964559
Spain,Web,Golf Shop,Personal Accessories,Knives,Bear Survival Edge,2013,Q1 2013,24725.76,282,0.46395985
Spain,Web,Golf Shop,Personal Accessories,Knives,Max Gizmo,2013,Q1 2013,4884,120,0.53611794
Spain,Web,Golf Shop,Personal Accessories,Navigation,Glacier Basic,2013,Q1 2013,28830.93,899,0.3763642
Spain,Web,Golf Shop,Personal Accessories,Navigation,Glacier Deluxe,2013,Q1 2013,14384.34,157,0.42152368
Spain,Web,Golf Shop,Personal Accessories,Navigation,Glacier GPS,2013,Q1 2013,38478.83,347,0.33772207
Spain,Web,Golf Shop,Personal Accessories,Navigation,Glacier GPS Extreme,2013,Q1 2013,87454.72,256,0.48343188
Spain,Web,Golf Shop,Personal Accessories,Navigation,Astro Pilot,2013,Q1 2013,4930,34,0.37896552
Spain,Web,Golf Shop,Outdoor Protection,Insect Repellents,BugShield Natural,2013,Q1 2013,2892,482,0.69
Spain,Web,Golf Shop,Outdoor Protection,Insect Repellents,BugShield Spray,2013,Q1 2013,2295.82,382,0.69550749
Spain,Web,Golf Shop,Outdoor Protection,Insect Repellents,BugShield Extreme,2013,Q1 2013,7422.52,1082,0.64723032
Spain,Web,Golf Shop,Outdoor Protection,Sunscreen,Sun Shelter Stick,2013,Q1 2013,1470,294,0.608
Spain,Web,Golf Shop,Outdoor Protection,Sunscreen,Sun Shelter 30,2013,Q1 2013,3620,724,0.63
Spain,Web,Golf Shop,Outdoor Protection,Sunscreen,Sun Shield,2013,Q1 2013,2316,386,0.54
Spain,Web,Golf Shop,Outdoor Protection,First Aid,Calamine Relief,2013,Q1 2013,288,48,0.52833333
Spain,Web,Golf Shop,Outdoor Protection,First Aid,Aloe Relief,2013,Q1 2013,721.74,138,0.63288719
Spain,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Double Flame,2013,Q1 2013,31431.24,218,0.4798169
Spain,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Kettle,2013,Q1 2013,26212.72,2087,0.59315287
Spain,Web,Department Store,Camping Equipment,Cooking Gear,TrailChef Utensils,2013,Q1 2013,16726.5,885,0.47089947
Spain,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator,2013,Q1 2013,78951.34,566,0.38346835
Spain,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Extreme,2013,Q1 2013,13522.14,51,0.43426115
Spain,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,2013,Q1 2013,45824.89,379,0.56537921
Spain,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pad,2013,Q1 2013,19601.28,492,0.50401606
Spain,Web,Department Store,Camping Equipment,Sleeping Bags,Hibernator Pillow,2013,Q1 2013,16608.65,941,0.52124646
Spain,Web,Department Store,Camping Equipment,Packs,Canyon Mule Weekender Backpack,2013,Q1 2013,120675.33,435,0.39923844
Spain,Web,Department Store,Camping Equipment,Packs,Canyon Mule Extreme Backpack,2013,Q1 2013,23486.52,51,0.48128203
Spain,Web,Department Store,Camping Equipment,Packs,Canyon Mule Cooler,2013,Q1 2013,27585.36,891,0.51550388
