Gender,NameSet,GivenName,MiddleInitial,Surname
male,"Chinese (Traditional)",雍程,縈,姚
male,Polish,Rafał,G,Dudek
female,Chinese,Bi,F,Ch'ien
female,Polish,Lechosława,T,Dudek
male,Ninja,Zumoku,,
female,Igbo,Chiagoziem,M,Chiemela
female,Japanese,萌,大,長谷川
female,Croatian,Senka,M,Obad
male,American,Timothy,A,Grace
female,Czech,Helena,M,Vytlačilová
female,Ninja,Chikushikukaarika,,
male,Igbo,Chukwujamuike,O,Nwokike
female,Vietnamese,Lý,T,Hoàng
female,Arabic,Sakinah,H,Sayegh
male,Vietnamese,Tới,T,Nghiêm
male,Igbo,Chiganu,G,Chizuoke
male,Norwegian,William,S,Askeland
female,Australian,Lara,B,Penington
female,Russian,Guzel,R,Bogdanova
male,Scottish,Lawrence,L,McIntyre
male,Icelandic,Agnar,K,Skarphéðinsson
male,Persian,فرخزاد,ف,خالقی
male,"Chinese (Traditional)",怡親,晏,孟
female,Swedish,Tova,T,Berggren
female,Hungarian,Czigany,Z,Benke
male,Russian,Nail,I,Ulyanov
female,Hungarian,Darda,P,Baranyay
male,Hobbit,Mosco,M,Lothran
female,Greenland,Jensine,D,Tobiassen
male,German,Sebastian,M,Kuefer
male,Ninja,Tekatokikuta,,
female,Greenland,Judithe,J,Davidsen
male,Arabic,Rais,F,Rahal
female,Swedish,Ella,R,Nyman
male,Australian,Aidan,J,Mactier
male,Persian,پوریا,پ,ذوالفعلی
female,French,Marthe,A,Gareau
female,French,Stéphanie,T,Trépanier
male,Polish,Wiesław,J,"Dąbrowski "
male,"Russian (Cyrillic)",Армен,В,Галкин
female,German,Sophia,M,Schwab
male,Klingon,Morath,G,Kardis
male,Danish,Victor,C,Sørensen
male,Eritrean,Russom,D,Semere
female,Czech,Jarmila,D,Vodičková
male,"Chechen (Latin)",Khamzat,Z,Barsukov
female,Klingon,K'leela,V,Toragh
female,Japanese,葵,義,渡海
male,Icelandic,Arnsteinn,B,Sigbjörnsson
female,Ninja,Takitatakikato,,
male,"Chechen (Latin)",Ziyardi,A,Khadzhiyev
female,Eritrean,Semret,R,Nuguse
female,Hobbit,Adaldrida,T,Button
female,Ninja,Mifutochirikika,,
female,Brazil,Matilde,C,Azevedo
male,England/Wales,Cameron,I,O'Sullivan
female,Igbo,Tobenna,A,Onwuamaegbu
male,Greenland,Niels,M,Christensen
male,Dutch,Edmund,N,Klaver
male,Klingon,D'Korrda,T,Gordek
female,Norwegian,Julianne,A,Hindenes
male,Italian,Celio,B,Buccho
male,Russian,Yefim,O,Golovanov
female,German,Doreen,S,Braun
female,Finnish,Essi,M,Larnia
female,Croatian,Nikica,D,Kovačević
male,Klingon,Kordite,D,Qarmduct
male,Vietnamese,Tích,T,Quynh
male,Arabic,Iyas,M,Maroun
female,Arabic,Tibah,A,Bitar
female,Igbo,Akunna,E,Nebeolisa
female,Norwegian,Natalia,M,Karlsen
female,"Chinese (Traditional)",中薇,孟,韋
female,Icelandic,Karítas,Ó,Sigmundsdóttir
male,Ninja,Chikushishifu,,
male,England/Wales,Ellis,N,Howard
female,American,Katherine,A,Anderson
male,Thai,กำจัด,ด,นุสโส
male,German,Stephan,G,Wechsler
female,Hungarian,Renáta,A,Sebôk
male,Japanese,康平,弘,横野
female,Igbo,Iloerika,C,Nnachetam
female,Slovenian,Alisa,T,Malinič
female,"Japanese (Anglicized)",Sonoka,I,Kubo
female,Ninja,Shidochiri,,
male,England/Wales,Morgan,I,Stone
female,Vietnamese,Hồ,T,Luong
female,Italian,Gaudenzia,N,DeRose
male,Eritrean,Tewolde,M,Dahlak
female,Japanese,直美,孝,井熊
female,England/Wales,Ruby,J,Giles
male,Hobbit,Wilibald,B,Brown
female,Dutch,Başak,A,Radstake
female,Polish,Alicja,F,Chmielewska
female,Eritrean,Haddas,T,Saare
male,French,Fabien,H,Desilets
female,Japanese,結衣,太,福居
male,Persian,پارسا,س,مرادی
female,Dutch,Michaela,A,Heuvelmans
female,Klingon,J'Lestor,K,Restok
male,Italian,Iacopo,A,Milanesi
female,Czech,Bedřiška,P,Klímová
female,Chinese,Ju,K,T'an
male,Slovenian,Zlatibor,T,Mesiček
male,Australian,Brayden,H,Pizzey
female,Hispanic,Ronda,L,Santana
female,"Russian (Cyrillic)",Элина,К,Щербакова
female,Arabic,Wafaa',A,Shamoon
female,German,Antje,D,Fischer
male,Dutch,Jordi,B,"van der Wilk"
male,Swedish,Sam,L,Engström
female,Norwegian,Kamilla,M,Røssland
male,Arabic,Bassam,S,Arian
male,Australian,Luca,N,Cuming
female,Thai,สุสโรชินี,ด,ลิมาภรณ์วณิชย์
female,Croatian,Monika,B,Babić
male,Croatian,Braslav,S,Dujmović
female,Arabic,Sarah,,Nassar
female,Swedish,Rosanna,I,Berglund
male,Dutch,Gianni,N,Dirkse
female,Igbo,Nduru,U,Zinachukwudi
male,German,Matthias,S,Lehmann
female,Hungarian,Borhala,K,Berta
male,American,Ted,A,Langley
male,Klingon,M'Mosa,K,Gensa
male,Greenland,Michael,J,Mikaelsen
male,Scottish,Sandy,L,Hay
female,England/Wales,Summer,J,Cooper
female,Hungarian,Evelin,O,Sándor
male,"Japanese (Anglicized)",Riku,A,Yamashita
female,Finnish,Anu,J,Lind
female,Hobbit,Jessamine,F,Gardner
female,Czech,Ludmila,V,Ševčíková
female,Slovenian,Arife,V,Štus
female,Persian,فرحناز,خ,جوادیان
male,Greenland,Johannes,I,Heilmann
female,Chinese,Ying,P,Ts'ao
male,Finnish,Christian,P,Gallen-Kallela
female,Norwegian,Louise,W,Fagerheim
male,Australian,David,B,Angliss
male,American,James,L,Gillum
female,Finnish,Sirkka,T,Vuorela
female,American,Angela,J,Blake
female,Igbo,Chidinma,C,Azuka
male,"Chechen (Latin)",Abdulbek,Z,Bataev
female,Chinese,Bo,J,P'eng
male,Hispanic,Eufemio,A,Carrillo
female,Dutch,Hetty,L,"van Diermen"
male,"Chinese (Traditional)",家豪,子,武
male,"Chechen (Latin)",Bibolat,N,Eldarkhanov
male,Igbo,Ijendu,I,Okwuadigbo
female,"Russian (Cyrillic)",Камилла,П,Зуева
male,Persian,فرهاد,ن,"الله وردی"
male,French,Fabrice,A,Camus
male,Ninja,Rikushizukushichi,,
female,Dutch,Hanny,J,Lie
male,Chinese,Meng,L,Yang
female,Russian,Ia,G,Fomina
female,Brazil,Luana,R,Oliveira
female,Hobbit,Mirabella,S,Greenhand
male,Czech,Roman,J,Holub
male,Norwegian,Jan,A,Jørgensen
male,Persian,آرین,ش,تاجیک
male,Dutch,Piter,E,Suijker
female,Hispanic,Alvina,E,Pérez
female,Slovenian,Romi,D,Sotošek
male,Dutch,Reindert,K,Relou
female,French,Comforte,T,Ricard
female,Swedish,Lotta,D,Lund
male,Finnish,Arto,S,Katajisto
female,Polish,Elżbieta,W,Kucharska
male,Hungarian,Szabolcs,Z,Polak
male,"Japanese (Anglicized)",Shigeya,M,Osada
male,"Chinese (Traditional)",培鈞,紹,曾
female,Thai,รีนา,ก,โคตรแสนลี
male,Slovenian,Livijo,D,Butkovec
female,Swedish,Klara,M,Gustafsson
male,Scottish,Tom,P,Ross
female,Ninja,Temototoka,,
female,"Russian (Cyrillic)",Евдокия,Э,Кириллова
female,French,Stéphanie,P,Sauvé
male,American,Herbert,A,Barrett
male,England/Wales,James,I,Parry
female,Slovenian,"Marija Jožica",Š,Dobrota
male,Arabic,'Ataa,N,Ganim
male,Thai,ทวิทย์,ส,เปรมผล
female,Norwegian,Sumaya,L,Kværner
female,Norwegian,Kristin,J,Johnsen
female,"Chechen (Latin)",Karina,R,Shervashidze
male,England/Wales,Joe,I,Lees
male,Russian,Ephraim,Y,Kapustin
male,"Japanese (Anglicized)",Wataru,S,Deguchi
female,Chinese,"Li Ming",W,Pai
male,Swedish,Vilgot,S,Carlsson
male,"Japanese (Anglicized)",Ayumu,A,Imano
male,England/Wales,Jordan,L,Ferguson
male,Scottish,Gregor,C,Sinclair
male,Italian,Duilio,N,Lucchese
male,Australian,Sam,A,Tripp
female,Chinese,Xiuxiu,O,Fu
female,Scottish,Alannah,K,Scott
female,German,Ulrike,M,Lang
female,Hungarian,Erzebet,S,Hegedüs
female,Polish,Luiza,W,Kowalczyk
male,"Chinese (Traditional)",孟哲,鈺,蔡
female,Dutch,Siena,N,"van der Klei"
female,Brazil,Leila,L,Pereira
male,Czech,Andriy,L,Soukup
male,French,Ganelon,T,Lussier
female,Ninja,Zukuchichifu,,
male,Danish,Oscar,S,Paulsen
male,Russian,Sviatoslav,C,Matveyev
female,Eritrean,Kibra,M,Welde
female,Czech,Eva,Z,Roučková
female,England/Wales,Faith,B,Nicholls
male,Russian,Anton,J,Degtyaryov
female,Arabic,Nasmah,S,Nahas
female,Russian,Inga,M,Kulikova
male,Swedish,Vilgot,A,Hellström
male,Klingon,Da'Da,R,K'Tal
male,"Russian (Cyrillic)",Георгий,А,Богданов
male,"Russian (Cyrillic)",Богдан,П,Па́влов
male,Czech,Karel,P,Brablec
male,French,Brice,B,Huot
male,Finnish,Olle,T,Alatalo
female,Vietnamese,Xê,T,Trịnh
female,Greenland,Sofie,S,Broberg
male,Igbo,Ibeamaka,O,Oluchi
male,Vietnamese,Yên,D,Mai
male,Brazil,Leonardo,C,Santos
male,American,Jim,D,Wyman
female,"Chechen (Latin)",Zakiyat,B,Melikov
female,"Japanese (Anglicized)",Sayumi,B,Kondou
female,Polish,Bogusława,L,Adamczyk
female,Danish,Katrine,M,Johansen
female,Persian,گیتی,آ,مدرس
female,Ninja,Chikushishiki,,
male,Czech,Vlastimil,E,Drobný
female,Vietnamese,Xuyến,T,Hàn
male,"Chechen (Latin)",Asmart,A,Vedzizhev
female,Hispanic,Betsy,J,Agosto
female,Klingon,Rena,M,Gowr
female,Hispanic,Betania,O,Cepeda
female,Hispanic,Maida,B,Bahena
female,England/Wales,Zoe,F,Sanderson
female,Swedish,Allis,M,Mårtensson
male,German,Dominik,C,Wannemaker
female,Croatian,Blanka,F,Milić
male,Hispanic,Giovanni,Y,Martínez
female,"Russian (Cyrillic)",Оксана,М,Соломина
female,Hungarian,Bernadett,D,Gyôrffy
female,American,Vada,R,Peachey
female,Igbo,Chiazagomekpele,I,Odinakachi
male,Arabic,Rais,M,Naser
female,Icelandic,Ágústa,S,Guðgeirsdóttir
female,"Japanese (Anglicized)",Misa,S,Kitano
male,Chinese,Ye,H,Ch'iu
male,Danish,Mohamed,A,Mogensen
male,French,Burnell,D,Couturier
male,England/Wales,Zachary,J,Parkes
male,Russian,Vladlen,S,Zhdanov
female,Russian,Ludmila,A,Fokina
female,German,Jessika,U,Kuester
male,Igbo,Chifo,A,Dumetochukwu
female,Brazil,Beatriz,L,Alves
male,Thai,คมกริตย์,ส,เอกลาภ
female,Finnish,Milla,R,Pölönen
female,"Chinese (Traditional)",鴻嘉,雅,董
male,Ninja,Meikitatakikarin,,
male,Vietnamese,Thứ,T,La
male,Hobbit,Meneaduc,M,Greenhand
female,Swedish,Tanja,J,Martinsson
female,Hungarian,Aranka,Z,Gyôry
female,"Chechen (Latin)",Duqyaha,K,Arsanukayev
male,Icelandic,Ingimar,Á,Vilhelmsson
female,Croatian,Bogomila,M,Bačić
male,Polish,Przemysł,E,Kaczmarek
male,"Russian (Cyrillic)",Исмаил,Е,Казанцев
male,Chinese,Manchu,X,T'an
female,Slovenian,Rezka,T,Plotajs
female,Italian,Agata,C,Greco
male,Hispanic,Kirian,P,Baez
male,Brazil,Enzo,F,Sousa
male,Persian,شاهرخ,ن,علادی
male,Russian,Arthur,A,Kapustin
male,Hungarian,Bálint,E,Bányai
male,French,Gano,C,St-Pierre
female,Greenland,Birthe,N,Sandgreen
female,Hispanic,Manela,U,Trejo
female,Thai,สุโสมกลั่น,จ,สิมหลวง
male,"Japanese (Anglicized)",Hoshihito,M,Koumura
male,Hobbit,Ceredic,N,Brown
female,German,Sara,M,Vogt
male,Hispanic,Horaz,J,Olivares
male,Danish,Nansen,M,Gregersen
male,Vietnamese,Thông,N,Võ
male,Danish,Bent,S,Kruse
female,"Japanese (Anglicized)",Konatsu,T,Fukumoto
male,Swedish,Razmus,H,Söderberg
female,Croatian,Biljana,J,Grubišić
female,Slovenian,Daniela,S,Zorman
female,Russian,Asya,N,Fomina
female,Icelandic,Eivør,Þ,Oddgeirsdóttir
female,French,Amber,B,Dodier
male,Igbo,Tobenna,T,Tochukwu
male,Russian,Leon,R,Bazarov
male,Hispanic,Gerson,I,Burgos
female,Hobbit,Rosa,W,Sackville-Baggins
male,Persian,بامشاد,ک,پارسافر
male,Klingon,Kordite,B,K'mpec
female,French,Sydney,A,Lebrun
female,Swedish,Madelene,F,Lind
male,Norwegian,Rasmus,A,Norheim
female,Swedish,Hanan,V,Lindström
male,Icelandic,Skafti,S,Snæbjörnsson
male,Hispanic,Laertes,A,Mateo
male,Vietnamese,Đàn,V,Lý
male,Croatian,Danijel,T,Mikulić
female,Polish,Weronika,M,Woźniak
female,American,Margaret,C,Poisson
female,Chinese,"Yi Min",B,Ni
male,Finnish,Atte,A,Paju
male,Hispanic,Raifroid,P,Díaz
male,Australian,Declan,B,Siede
male,German,Dirk,K,Luft
female,French,Lundy,M,Lamothe
male,"Russian (Cyrillic)",Иван,К,Анкуди́нов
male,Persian,سهند,م,خالدی
male,Norwegian,Dominykas,I,Rosvold
female,American,Mindy,F,Fischer
male,Swedish,Yasin,J,Åkesson
male,"Japanese (Anglicized)",Takakazu,K,Utsumi
male,Vietnamese,Kính,K,Quynh
female,"Chinese (Traditional)",雅慧,家,邵
male,Hobbit,Iolo,A,Gawkroger
female,Chinese,"Xue Fang",C,Ts'ai
female,Klingon,L'Tali,B,Messesh
male,Arabic,Wahhab,U,Antar
male,"Chechen (Latin)",Alibek,A,Ibragimov
female,Klingon,Mara,L,Rashtesh
female,"Chechen (Latin)",Aybika,A,Inarkaevich
male,Japanese,大輝,彩,打越
male,Ninja,Kutetefu,,
male,Japanese,大和,七,渡邉
male,Chinese,Hui,S,T'ien
male,Russian,Yegor,N,Kovalyov
female,Croatian,Marina,D,Stanić
female,Croatian,Julijana,Z,Marić
female,"Chinese (Traditional)",安庭,家,姜
male,Australian,Nathan,Z,Playfair
male,Italian,Siro,D,Padovesi
male,Icelandic,Valur,S,Hreggviðsson
male,Slovenian,Dimitri,H,Gladović
female,American,Lanita,T,Meyer
female,American,Laurie,R,Minnick
female,"Japanese (Anglicized)",Yuuha,A,Adachi
male,Norwegian,Torbjørn,A,Tønnesen
female,German,Sophia,R,Frei
female,Greenland,Laila,N,Jørgensen
female,England/Wales,Grace,H,Barber
female,Vietnamese,Thắm,T,Đoàn
male,Igbo,Ikedinachukwu,C,Chiemeka
male,Scottish,Craig,N,Stevenson
male,Thai,กำธร,ฐ,ศรีนะ
female,American,Marion,N,Bailes
male,Czech,Miroslav,V,Houška
female,Hungarian,Flóra,Z,Szöllôsi
female,French,Adèle,W,Sicard
male,Norwegian,Jonathan,L,Brubakken
female,Icelandic,Svanborg,A,Aðalbjörnsdóttir
female,Persian,یاسمن,ک,رهایی
male,Brazil,Marcos,S,Araujo
female,Slovenian,Sana,A,Nasufović
male,Italian,Martino,C,Udinese
male,Ninja,Kulushikakito,,
female,Klingon,Katrene,K,Revulac
female,Eritrean,Fre-Swera,B,Selam
male,Persian,سیامک,د,بدیعی
female,Klingon,T'Sira,K,Kul
female,French,Coralie,L,Fluet
male,Chinese,Sheng,L,Feng
female,Vietnamese,Quí,T,Nguyễn
male,Hungarian,Botond,A,Zsinka
male,German,Swen,S,Propst
female,Icelandic,Ilmur,G,Þórðardóttir
female,Scottish,Farrah,L,Reid
female,England/Wales,Courtney,T,Dickinson
male,England/Wales,Finley,H,Thomson
male,Icelandic,Ragnar,B,Sigmarsson
male,Thai,จิตชนะ,ร,วัฎฏวนิชย์กุล
male,Greenland,Thomas,P,Hansen
female,Hungarian,Luca,R,Göröncsér
male,"Chinese (Traditional)",齡儀,惠,丁
female,Ninja,Meikatoteka,,
male,Klingon,Kroesh,W,Xennik
female,"Chechen (Latin)",Malkhazni,K,Timayev
male,Italian,Armando,I,Arcuri
female,Icelandic,Kristíana,S,Áskelsdóttir
male,Hungarian,Szilveszter,R,Petö
female,Italian,"Jolanda ",G,Ricci
male,Polish,Tadeusz,D,Sokołowski
female,Italian,Doda,R,Lombardi
female,Scottish,Lana,J,Davidson
male,German,Andreas,S,Vogler
male,Danish,Andreas,F,Kjær
male,Australian,Hudson,G,Shiels
male,"Japanese (Anglicized)",Itsuto,A,Hayashida
male,Norwegian,Sigurd,E,Wickstrøm
female,"Japanese (Anglicized)",Fujiko,S,Tsuruta
female,Icelandic,Dagrún,A,Jónasdóttir
male,Arabic,Mahjub,A,Said
female,Czech,Lucie,Z,Horká
male,Swedish,Kevin,N,Nordin
male,Slovenian,"Filip Jakob",H,Jaklovič
female,Icelandic,Sunna,K,Héðinsdóttir
male,Ninja,Mirishikiarichimonorikushi,,
male,American,Danny,E,Moore
female,Danish,Nanna,M,Jensen
male,Brazil,Arthur,R,Barros
female,Persian,فرحناز,ه,مرادی
female,Croatian,Antonija,M,Cindrić
male,"Chechen (Latin)",Saipudi,R,Ibragimov
female,Slovenian,"Marija Alenka",H,Prtenjak
male,Finnish,Miska,E,Weckström
male,Dutch,Cornelis,J,Rooker
male,Finnish,Mika-Matti,P,Rautiola
female,England/Wales,Katherine,M,Hamilton
female,Slovenian,Hazema,L,Breznikar
female,Igbo,Chiemela,G,Odili
female,Hobbit,Marigold,M,Burrowes
male,"Japanese (Anglicized)",Teruhi,I,Kikuchi
female,Scottish,Tilly,C,Christie
female,Dutch,Nickey,J,Waal
male,American,Don,P,Sweat
female,Italian,Itala,J,Pinto
male,"Chechen (Latin)",Nasuh,A,Godina
female,Scottish,Nikola,M,Walker
female,Persian,آنیسا,ف,"روح اللهی"
male,American,Ronald,F,Howard
male,Croatian,Damir,I,Lučić
male,Hungarian,Adrián,D,Smid
male,Chinese,Tao,C,Lu
female,Igbo,Chimaijem,I,Ifeajuna
female,Icelandic,Bríet,S,Steindórsdóttir
male,Greenland,Nuka,F,Sandgreen
male,Croatian,Roberto,S,Pavičić
male,England/Wales,Luke,G,Bibi
female,Arabic,'Abir,N,Asghar
male,Igbo,Ajuluchukwu,C,Onyemauchechukwu
female,"Japanese (Anglicized)",Toshiko,T,Hazama
female,"Chinese (Traditional)",儒玉,培,劉
female,Eritrean,Fatimah,G,Biniam
female,Polish,Bolesława,J,Zając
male,Brazil,Nicolas,S,Silva
male,England/Wales,Jake,A,Kerr
male,Swedish,Håkan,L,Nordström
female,Klingon,Gelly,N,Mvoric
male,Hispanic,Elias,L,Meléndez
female,German,Monika,F,Ackermann
male,American,Freddie,S,Williams
female,Scottish,Aaliyah,K,Walker
female,Klingon,J'Gira,K,Simparri
male,Igbo,Zikoranachukwudimma,O,Chigolum
female,Scottish,Rihanna,F,Alexander
male,Arabic,Altair,K,Wasem
female,Vietnamese,Đông,T,Tạ
male,Igbo,Chigozie,C,Kenenna
male,American,Peter,P,Crump
male,Persian,مهران,ی,علیزاده
male,Icelandic,Danival,Þ,Garðarsson
female,Norwegian,Elise,O,Sørum
male,Norwegian,Mohamed,I,Lima
male,Thai,คงคา,ส,ศรีคลัง
male,Hispanic,Pegaso,I,Nino
male,Japanese,翔,雨,帯川
male,Japanese,駿,和,石栗
male,Scottish,Jake,N,McKay
female,American,Lois,G,Torres
female,Arabic,Abia,K,Sleiman
female,Brazil,Giovana,S,Carvalho
male,Persian,مهبان,س,براری
female,Hungarian,Csilla,M,Polach
male,German,Maximilian,V,Jaeger
male,Finnish,Jesse,R,Sjöström
female,Vietnamese,Trước,T,Kim
female,"Japanese (Anglicized)",Norimi,T,Maeda
male,"Japanese (Anglicized)",Akashi,I,Oyokawa
female,"Chechen (Latin)",Zama,K,Sultanovich
male,Slovenian,Jaro,N,Vukadin
male,Chinese,Jin,J,Hsüeh
male,Polish,Tadzio,A,Grabowski
female,"Russian (Cyrillic)",Жасмин,В,Прохорова
male,Greenland,Peter,P,Berthelsen
male,Igbo,Okeke,C,Nebechi
female,Australian,Keira,M,Emanuel
male,"Chechen (Latin)",Abdulbek,D,Musliyevich
male,Russian,Chariton,A,Kozlov
male,Brazil,Júlio,C,Carvalho
female,"Russian (Cyrillic)",Изабелла,И,Соколова
female,"Japanese (Anglicized)",Kinoka,O,Nishio
male,England/Wales,Zachary,H,Farrell
male,Klingon,N'Mosa,S,Vrag
male,Japanese,丈夫,小,大地
male,Arabic,Fawzi,T,Srour
female,Greenland,Karoline,M,Rosing
male,French,Vaden,Y,Benjamin
female,Greenland,Mette,K,Karlsen
female,England/Wales,Jasmine,L,West
male,German,Robert,J,Kohler
male,French,Orville,M,Goguen
female,"Japanese (Anglicized)",Uran,N,Sugiyama
female,Brazil,Raissa,R,Santos
female,Norwegian,Linnea,M,Karlsen
male,Hobbit,Orgulas,C,Burrowes
female,Vietnamese,Lý,T,Huỳnh
male,Igbo,Izuchukwu,A,Nkemakolam
female,Igbo,Okwuoma,A,Afamefula
female,Vietnamese,Chung,T,Hà
female,"Russian (Cyrillic)",Кора,А,Прохорова
female,Icelandic,Jenna,V,Pálsdóttir
female,Icelandic,Ingigerður,S,Ingveldardóttir
male,Dutch,Berend,S,"van der Smissen"
female,Russian,Carolina,I,Lazareva
male,Danish,Jesper,V,Lund
male,Igbo,Onwuamaeze,U,Afamefuna
female,Swedish,Minea,Z,Danielsson
male,American,Jeffrey,K,Beeman
female,Brazil,Camila,A,Cardoso
female,Polish,Fryderyka,R,Rutkowska
male,"Chinese (Traditional)",軒銘,瑋,林
male,Slovenian,Aljoša,A,Vantur
female,German,Maria,M,Maurer
male,Hispanic,Eustacio,P,Uribe
male,Japanese,大翔,霞,楠
female,Dutch,Berdine,T,"van der Loo"
male,German,Tim,K,Reiniger
male,Scottish,Dean,M,Reilly
male,Norwegian,Eirik,I,Andersen
female,Swedish,Sophia,M,Sundberg
female,Eritrean,Mhret,G,Hagos
male,Italian,Ippolito,E,Folliero
male,Italian,Mattia,S,Milani
male,Japanese,大翔,優,笹谷
male,Norwegian,Johan,A,Sølvberg
female,"Chinese (Traditional)",雅萍,啟,蔣
female,Eritrean,Saba,B,Mehari
female,Russian,Rachel,V,Ershova
female,Eritrean,Medhanit,N,Berhane
female,Eritrean,Hyiab,D,Awet
male,"Chinese (Traditional)",薇倫,馥,周
male,Hispanic,Antipas,M,Sánchez
female,"Chechen (Latin)",Liza,A,Sultanovich
male,Arabic,Abdul-Muhaimin,M,Shamon
female,Russian,Valeriya,E,Kovalyova
female,Finnish,Katja,H,Paarma
female,Hobbit,Cara,F,Twofoot
female,Finnish,Oona,T,Hietanen
female,Czech,Marie,R,Tomanová
male,Croatian,Gojslav,J,Herceg
male,Danish,Gustav,N,Thygesen
female,Klingon,T'Ellan,N,Maang
female,Finnish,Anja,M,Peltomaa
male,"Japanese (Anglicized)",Tatsuki,T,Tou
female,French,Constance,A,Fontaine
male,Vietnamese,Đại,C,Lạc
female,Japanese,陽菜,匠,門司
female,Norwegian,Vilde,J,Solberg
female,Swedish,Emmie,E,Sundström
female,Vietnamese,Chậm,N,Đặng
female,Finnish,Laura,L,Kaurismäki
female,Australian,Summer,T,Wienholt
male,Persian,شایا,آ,محربی
male,Eritrean,Bisrat,S,Yusef
male,Norwegian,Mohamed,A,Andersen
female,"Chechen (Latin)",Larisa,D,Dratchev
female,Persian,میشا,ب,صاحبکار
male,Brazil,André,D,Lima
female,Swedish,Sandy,T,Lindström
female,Vietnamese,﻿Ái,T,Thủy
female,England/Wales,Gracie,N,Bradshaw
female,Hispanic,Ursulina,A,Loera
male,"Japanese (Anglicized)",Uchito,Y,Sekiguchi
male,Norwegian,Tobias,M,Larsen
male,Slovenian,Bešir,B,Thurnherr
female,Dutch,Maide,D,Egging
female,American,Mercedez,D,Delong
male,Eritrean,Nuguse,L,Asfaha
female,Dutch,Lianna,S,Jousma
male,Chinese,Kang,B,Yang
female,Eritrean,Lidya,Y,Negassi
male,"Chechen (Latin)",Saidali,A,Vizirov
female,Igbo,Chinenye,O,Ikemefuna
male,England/Wales,Louie,P,Skinner
female,Polish,Celina,K,Rutkowska
male,Croatian,Roberto,S,Jović
female,Ninja,Katakiaririka,,
male,Brazil,Guilherme,R,Correia
female,Hobbit,Berylla,G,Clayhanger
male,French,Stéphane,N,Sylvain
female,Croatian,Gordana,Ž,Poljak
male,Finnish,Tomi,S,Niskavaara
female,"Chechen (Latin)",Zara,K,Khadzhiyev
male,German,Klaus,C,Schweitzer
female,Brazil,Nicole,A,Ferreira
female,Italian,Mareta,F,Pinto
female,Croatian,Maja,K,Klarić
female,Thai,สุใฉน,ด,ตาลอรัญ
male,Chinese,Bao,Y,Ma
female,Russian,Alice,E,Yuryeva
female,Russian,Mstislav,P,Kuznetsova
female,French,Prunella,S,CinqMars
male,Vietnamese,Xí,C,Vũ
female,Polish,Edyta,C,Majewska
female,Russian,Yesenia,I,Avdeeva
female,Thai,สุโสดาวรรณ,ฐ,สัญญะวิชัย
female,Danish,Mia,T,Mathiesen
female,Icelandic,Snjólaug,Ö,Reynisdóttir
female,Icelandic,Ásdís,F,Pálmadóttir
male,Croatian,Daniel,S,Mikulić
female,Chinese,"Xin Qian",Y,Hê
male,Scottish,Antony,T,Davidson
