TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom,Census 2010 Tracts,Neighborhoods,Zip Codes,Counties
363811,,,860-296-9663,IL,V18662,2000,HONDA,ACCORD,GREY,,05022019,1132,"(41.765864655394, -72.7076804635541)",35,14,15051,1041
364312,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AH33070,2001,HYUNDAI,ACCENT,GRAY,,05162019,0911,"(41.7542369673318, -72.6944580082121)",26,9,15052,1041
363752,,,860-236-2602,,,2005,JAGUAR,VANDEN-PAL,GRAY,,04302019,1525,"(41.7853615342035, -72.683079809154)",16,16,18493,1041
364176,,,860-296-2826,CT,AK24774,2017,HYUNDAI,ELANTRA,SILVER,,05122019,0305,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364033,,,860-296-9663,CT,AT53659,2007,TOYOTA,COROLLA,GRAY,,05082019,0615,"(41.7382865986664, -72.675215111235)",21,2,18494,1041
363404,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,551XAH,2006,INFINITI,M35,RED,,04212019,0007,"(41.7345665477972, -72.6967277645182)",38,1,18494,1041
363767,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2000,HONDA,CIVIC,BLK,,05012019,1029,"(41.7589669224822, -72.687103978768)",40,9,15052,1041
363310,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AT13797,2013,HYUNDAI,SONATA,SILVER,,04182019,1204,"(41.7582118021703, -72.6889541828796)",40,9,15052,1041
363619,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AL49000,2003,NISSAN,350Z,BLACK,,04262019,1807,"(41.7631879548077, -72.6841171441649)",19,10,15052,1041
363553,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AS68711,2003,TOYOTA,CAMRY,GRAY,,04252019,0914,"(41.800592678372, -72.6884821365303)",,16,13807,1041
363810,,,860-296-9663,AZ,AE85249,2013,GMC,TG33,WHITE,,05022019,1125,"(41.7745298364316, -72.6919941085747)",5,11,15051,1041
363776,,,860-296-1518,CT,AL49181,2000,JEEP,CHEROKEE,TAN,,05012019,1404,"(41.7538223094986, -72.7030625513263)",39,5,15052,1041
363312,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MD,9CD3279,2003,FORD,F150,GRAY,,04182019,1216,"(41.7532555769828, -72.6874980955517)",24,3,15052,1041
363844,,,860-296-9663,MA,7PB778,2016,HONDA,CIVIC,GRAY,,05032019,0151,"(41.766491340676, -72.7106243127497)",35,14,15051,1041
364078,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,TX,30908G9,2005,HYUNDAI,SANTA FE,WHITE,,05092019,1605,"(41.756188529571, -72.7130299181491)",2,8,15052,1041
364174,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,PA,KYG2735,2012,TOYOTA,CORROLA,BLUE,,05122019,0253,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364277,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2008,MERCEDES,E350,BLACK,,05152019,1245,"(41.760227247654, -72.6776910229095)",8,6,15052,1041
363263,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AB41563,2012,HONDA,CIVIC,GRAY,,04172019,0815,"(41.7396670493939, -72.6757745378195)",21,2,18494,1041
363279,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,FL,ASTB07,0000,TOYOTA,CAMERY,GRY,,04172019,1709,"(41.7700025470151, -72.6947931533328)",27,11,15051,1041
363383,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,9721CS,1998,FORD,ECOLINE,GRAY,,04202019,1339,"(41.7693137099316, -72.669241423703)",19,10,15050,1041
363373,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AN77754,1998,TOYOTA,CAMRY,GRN,,04202019,0519,"(41.7713668700455, -72.6973387485214)",28,11,15051,1041
363748,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AK65232,2007,BMW,328XI,BLK,,04302019,1417,"(41.7907444438832, -72.6956723426388)",33,17,18493,1041
364339,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2001,CHEVY,TAHOE,TAN,,05162019,1822,"(41.7575155422119, -72.7046688548783)",36,8,15052,1041
364214,,,860-236-2602,CT,AR68809,2010,NISSAN,MURANO,GRAY,,05142019,0030,"(41.7885778196663, -72.6741991901904)",14,16,18498,1041
363814,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2002,DODGE,DURANGO,GRAY,,05022019,1146,"(41.7581971242263, -72.6848427213765)",40,9,15052,1041
363352,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AR66502,2009,HONDA,FIT,GRAY,,04192019,1857,"(41.7685050753929, -72.6860564611053)",5,11,15051,1041
363462,,,860-296-9663,CT,AB55317,2007,JEEP,COMPASS,GREY,,04232019,0434,"(41.7661419630316, -72.6969382192063)",27,11,15051,1041
363789,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,,,2001,LANDROVER,DISCOVERY,WHITE,,05012019,2127,"(41.7380697007179, -72.6670447546835)",22,4,18494,1041
363653,,,860-296-5382,CT,AG99469,2004,BMW,330XI,BLUE,,04272019,1716,"(41.7613984736691, -72.7086186108611)",35,14,15052,1041
