ACCOUNT NAME,ACTIVE,VEHICLE INFORMATION COMPLETE,BIC NUMBER,BIC PLATE NUMBER,DMV PLATE NUMBER,VEHICLE VIN,VEHICLE BODY TYPE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE YEAR,VEHICLE ENGINE MAKE,VEHICLE ENGINE HORSEPOWER,VEHICLE FUEL TYPE,VEHICLE GROSS VEHICLE WEIGHT,VEHICLE GROSS VEHICLE WEIGHT RATING (GVWR),VEHICLE HAS SIDE GUARD,VEHICLE OWNERSHIP TYPE,VEHICLE ANNUAL MILES TRAVELED IN LAST YEAR,EXPORT DATE
TRI STATE DISMANTLING CORP.,true,true,BIC-596,R02366,98894MB,1M2K185C6YM007851,Rear End Loader,Mack,600 MR600,2000,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
TRI STATE DISMANTLING CORP.,true,true,BIC-596,R-7395,96258JE,1M2P264C52M034068,Rear End Loader,Mack,600 RD600,2002,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
TRI STATE DISMANTLING CORP.,true,true,BIC-596,R-7396,66605JR,1M2AG11C23M005448,Rear End Loader,Mack,700 CV700,2003,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
TRI STATE DISMANTLING CORP.,true,true,BIC-596,R-7397,14807JT,1M2AG11C84M013684,Rear End Loader,Mack,700 CV700,2004,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
TRI STATE DISMANTLING CORP.,true,true,BIC-596,R-7399,6890JT,1M2AG11C25M023077,Rear End Loader,Mack,700 CV700,2005,MACK,335,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
TRI STATE DISMANTLING CORP.,true,true,BIC-596,R06418,81694MJ,1M2AX04C6HM034996,Rear End Loader,Mack,GRANITE,2017,MACK,370,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
TRI STATE DISMANTLING CORP.,true,true,BIC-596,R05687,55788MC,1M2AG11C15M018260,Roll-off Truck,GMC,GRANITE,2005,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R08375,20682ML,1HTMMMMN2JH496539,Dump Truck,International,4300,2018,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R08372,91223ML,1M2GR2GC4KM003992,Dump Truck,Mack,GR64F,2019,MACK,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R08374,96335ML,1M2GR2GC8KM003994,Dump Truck,Mack,GR64F,2019,MACK,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R08373,91221ML,1M2GR2GC6KM003993,Dump Truck,Mack,GR64F,2019,MACK,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R08371,91224ML,1M2GR2GC2KM003991,Dump Truck,Mack,GR64F,2019,MACK,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R00765,26311MA,1M2AX04C8BM009699,Dump Truck,Mack,700 GU,2011,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R00766,26312MA,1M2AX04C6BM009698,Dump Truck,Mack,700 GU,2011,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R05567,73749MH,1M2AX04C0GM031445,Dump Truck,Mack,700 GU,2016,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R06895,35770MK,1M2AX04C0HM036985,Dump Truck,Mack,GU713,2017,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R06894,35771MK,1M2AX04C6HM036988,Dump Truck,Mack,GU713,2017,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R06899,38902MK,1M2AX04C4HM036987,Dump Truck,Mack,GU713,2017,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R06898,38911MK,1M2AX04C4HM036990,Dump Truck,Mack,GU713,2017,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R06897,38910MK,1M2AX04C8HM036989,Dump Truck,Mack,GU713,2017,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R06896,38909MK,1M2AX04C2HM036986,Dump Truck,Mack,GU713,2017,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TRI-MESSINE CONSTRUCTION COMPANY, INC.",true,true,BIC-1277,R08370,91221ML,1M2GR2GC0KM003990,Dump Truck,Mack,GR64F,2019,MACK,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TRI-STATE RENOVATIONS INC.,true,true,BIC-4198,R01997,23457MK,1NKDXUEX08J206594,Roll-off Truck,Kenworth,MS3,2008,KENWORTH,430,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TRI-STATE RENOVATIONS INC.,true,false,BIC-4198,R04299,73487JZ,VG6M118B0YB303771,Dump Truck,Mack,300 MS300,2000,MACK,,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,true,BIC-2648,R01840,96067MA,1NKDXBTX46J120029,Dump Truck,Kenworth,T800,2006,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,7000,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,true,BIC-2648,R07111,22648MK,1NPCX4TXXJD458026,Dump Truck,Peterbilt,567,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,true,BIC-2648,R07112,22473MK,1NPCX4TXXJD458029,Dump Truck,Peterbilt,567,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,true,BIC-2648,R03509,12168TC,1FUPFXYB2VH696468,Tractor,Freightliner,DT12064DT,1997,CATERPILLER,470,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,1000,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,true,BIC-2648,R-8450,28273TR,1FUJALAV61LH16023,Tractor,Freightliner,D12064DT,2001,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,1000,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,true,BIC-2648,R05313,77120MG,1NKZXPTX7GJ104315,Dump Truck,Kenworth,T880,2016,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,true,BIC-2648,R05314,77119MG,1NKZXPTX5GJ104314,Dump Truck,Kenworth,T880,2016,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,false,BIC-2648,R07928,69597ML,1NKZX4TX4KJ244233,,Kenworth,,2019,,,,,,,,,
"TRIANGLE EXCAVATORS OF NEW YORK, LLC.",true,true,BIC-2648,R06481,61848MJ,1NPCX4TX3HD358487,Dump Truck,Peterbilt,567,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
TRIESTE CONSTRUCTION CORP.,true,true,BIC-487341,R05818,48805AP,1GB0G2CA9E1145149,Box Truck,Chevrolet,Express van,2014,CHEVROLET,341,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
"TRINCHESE CONSTRUCTION, INC.",true,false,BIC-480007,R08292,32553MM,5KKMAECV97PY79839,Dump Truck,Western Star,,2007,,,Diesel,"33,001 lbs. or greater",,,,,
"TRINCHESE CONSTRUCTION, INC.",true,false,BIC-480007,R04898,43341JW,JALC4J14X47005338,,Isuzu,,2004,,,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",,,,
"TRINCHESE CONSTRUCTION, INC.",true,false,BIC-480007,R08291,32520MM,1HTXRSCT78J643766,Dump Truck,International,,2008,,,Diesel,"33,001 lbs. or greater",,,,,
TRINIDAD CONSTRUCTION CORP.,true,false,BIC-3319,R-8376,55201JL,1HTLDTVN0KH648551,,International,,1989,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,Owned,,
TRINIDAD CONSTRUCTION CORP.,true,false,BIC-3319,R-8375,65936JR,1HTLCHXM1HHA10177,,International,,1987,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,Owned,,
"TRIPLE ""I"" TRUCKING, INC.",true,true,BIC-2638,R-8416,53770JT,2WLPCD1F7WK953681,Dump Truck,Western Star,4964FA,1998,CATERPILLER,420,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2058,
"TRIPLE ""I"" TRUCKING, INC.",true,true,BIC-2638,R04667,72155ME,5KKHAEAV26PW31256,Dump Truck,Western Star,4900F,2006,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,2500,
TRIPLE A'S LAWN SERVICE LLC,true,true,BIC-494575,R07618,61803MH,1FDAX57P87EB21321,Dump Truck,Ford,550,2007,FORD,325,Diesel,"6,001 - 10,000 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10323,68175MG,3ALACWDT2FDGS4120,Box Truck,Freightliner,M2112,2015,DETROIT DIESEL,350,Diesel,"14,001 - 16,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Leased,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10324,81435MD,1FVACWDT7EHFS8489,Box Truck,Freightliner,M2112,2014,DETROIT DIESEL,350,Diesel,"14,001 - 16,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Leased,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10322,2638176,3ALHCYCY5FDGS4121,Box Truck,Freightliner,M2106,2015,CUMMINS,200,Diesel,"10,001 - 14,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10994,2320914,3AKJGEDV5GSGV9719,Tractor,Freightliner,CASCADIA,2016,DETROIT DIESEL,455,Diesel,"16,001 - 19,500 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10338,27225ME,3ALACWDT8EDFV6565,Box Truck,Freightliner,M2112,2014,DETROIT DIESEL,350,Diesel,"14,001 - 16,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Leased,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10030,2312915,1HSDJSJR6CJ586913,Tractor,International,Prostar,2012,CUMMINS,410,Diesel,"16,001 - 19,500 lbs.","Class 8 (33,001 lbs. or greater)",No,Leased,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10357,27131MH,3ALACWDTXGDHF9696,Box Truck,Freightliner,M2112,2016,DETROIT DIESEL,350,Diesel,"14,001 - 16,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Leased,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10207,56938PC,1NKDX4EX3DJ354264,Roll-off Truck,Kenworth,T800,2013,CUMMINS,330,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Financed,,
"TRIUMVIRATE ENVIRONMENTAL, INC.",true,true,BIC-487316 | BIC-4105,L10200,56937PC,1NPSL70X7FD265630,Roll-off Truck,Peterbilt,365,2015,PACCAR,455,Diesel,"16,001 - 19,500 lbs.","Class 8 (33,001 lbs. or greater)",No,Financed,,
TRUSTEES OF ST. PATRICK'S CATHEDRAL,true,false,BIC-474,R-7809,87062MD,1FDYK80U0EVA49705,,Ford,CONVENTIONAL L,1984,,,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",,,,
TRUSTEES OF ST. PATRICK'S CATHEDRAL,true,false,BIC-474,R-7808,71548JC,1M2B128C3HA013603,,Mack,600 DM600,1987,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
TRUSTEES OF ST. PATRICK'S CATHEDRAL,true,false,BIC-474,R30117,70975JD,1FDWF36L32EA27769,,Ford,F350 SUPER DUTY,2002,,,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",,,,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R04846,43625PC,1NPCL70X6GD308246,Other,Peterbilt,567,2016,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R-8700,15300PB,1NPSL00X0AD105556,Other,Peterbilt,365,2010,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R-8699,15301PB,1NPSL00X9AD105555,Other,Peterbilt,365,2010,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R03518,60513MD,1NPSL70X7ED219830,Other,Peterbilt,365,2014,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TULLY CONSTRUCTION CO. INC.,true,false,BIC-1289,R08228,25427SM,1NPSL00X2AD105557,Tractor,Peterbilt,,2010,,,Diesel,,,,,,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R03586,61201PC,1XPFDR9X6PN335293,Tractor,Peterbilt,378,1993,DETROIT DIESEL,430,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2000,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R00778,67491JR,1HTSCNMN3NH431107,Other,International,4900,1992,INTERNATIONAL,190,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,900,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R00777,15460SM,1NPALU0X43N590462,Other,Peterbilt,357,2003,CATERPILLER,410,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,500,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R00779,42245SC,1NPALU0X97N739602,Other,Peterbilt,357,2007,CATERPILLER,410,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,3000,
TULLY CONSTRUCTION CO. INC.,true,true,BIC-1289,R03517,60515MD,1NPSL70XXED216419,Other,Peterbilt,365,2014,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L11555,66613ME,1NPALUTX84N834403,Dump Truck,Peterbilt,357,2004,CATERPILLER,430,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,0,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L10480,63320MC,1FV6HJAA7XHA09765,Van,Freightliner,FL70,1999,CATERPILLER,250,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,6735,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L11000,81683MJ,JHHSDM2H2FK003239,Van,Hino,195-16,2015,HINO MOTORS,210,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L10360,77118MG,1NKZX7TX2GJ111253,Dump Truck,Kenworth,T880,2016,CUMMINS,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L-9817,38786MD,1NKBLJ0X3EJ413968,Rear End Loader,Kenworth,T-440,2013,CUMMINS,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L10734,81268MH,3FRXF7FL5BV092257,Tank,Ford,F750,2011,FORD,270,Diesel,"33,001 lbs. or greater","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
TULLY ENVIRONMENTAL INC.,true,false,BIC-1272 | TS-14 | TS-183,L11871,55977ML,1NKZX7TX2KJ259573,Dump Truck,Kenworth,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L-9950,92142MG,1NKZX7TX8FJ431403,Roll-off Truck,Kenworth,T880,2015,CUMMINS,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L-9951,92143MG,1NKZX7TX6FJ431402,Roll-off Truck,Kenworth,T880,2015,CUMMINS,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L-8908,34638MA,2NKBL50X3BM291592,Rear End Loader,Kenworth,T-440,2010,CUMMINS,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L-9718,27341MD,1NPAXTTX91N566472,Dump Truck,Peterbilt,357,2001,CATERPILLER,385,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,6000,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L-8550,16759MG,1NPALUTX76N886656,Roll-off Truck,Peterbilt,357,2006,CATERPILLER,410,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,17849,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L-9285,63352MC,1M2P270C82M062278,Tank,Mack,600 RD600,2002,MACK,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,19103,
TULLY ENVIRONMENTAL INC.,true,true,BIC-1272 | TS-14 | TS-183,L10393,91101MD,1NPCX7EX6GD349182,Roll-off Truck,Peterbilt,567,2016,CUMMINS,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
TURF AND GARDEN LANDSCAPING INC.,true,false,BIC-3243,R-7818,46552JK,1FTSS34L6XHA90436,,Ford,ECONOLINE E350,1999,,,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",,,,
"TWO BROTHERS CONTRACTING, INC.",true,true,BIC-4211,R03769,AP137H,1XP5PBTX64N834335,Tractor,Peterbilt,379,2004,CATERPILLER,550,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,25000,
"TWO BROTHERS CONTRACTING, INC.",true,true,BIC-4211,R02227,XW413Z,2NKHHN6X29M247872,Roll-off Truck,Kenworth,T300,2009,PACCAR,260,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
"TWO BROTHERS CONTRACTING, INC.",true,true,BIC-4211,R02226,AN577K,1NKDXBEX87J213974,Roll-off Truck,Kenworth,T800,2007,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"TWO BROTHERS CONTRACTING, INC.",true,true,BIC-4211,R02225,AK605W,1XKWDB0X71J876071,Tractor,Kenworth,W900,2001,CATERPILLER,550,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,25000,
"TWO BROTHERS CONTRACTING, INC.",true,true,BIC-4211,R02224,AT308P,1NKDXBEX46J131318,Roll-off Truck,Kenworth,T80,2006,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,30000,
TWO COUSINS CONTRACTORS INC.,true,true,BIC-4155,R04853,43995MG,1NKDLU0X0YJ850535,Dump Truck,Kenworth,T800,2000,CATERPILLER,306,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,1281,
TWO COUSINS CONTRACTORS INC.,true,true,BIC-4155,R03939,99032MK,1XPALE0X8TN419242,Dump Truck,Peterbilt,357,1996,CATERPILLER,365,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,1489,
TWO COUSINS CONTRACTORS INC.,true,true,BIC-4155,R02003,18543MC,1NKDXBTX67J168052,Dump Truck,Kenworth,T800,2007,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,1711,
TWO COUSINS CONTRACTORS INC.,true,true,BIC-4155,R05796,76887MH,1NPAXUE91N554650,Dump Truck,Peterbilt,357,2001,CATERPILLER,410,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,957,
TWO COUSINS CONTRACTORS INC.,true,true,BIC-4155,R04965,47893MG,1NPAXUTX1WN456741,Dump Truck,Peterbilt,357,1998,CATERPILLER,302,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,1897,
TWO COUSINS CONTRACTORS INC.,true,true,BIC-4155,R02005,60704MK,1M2P267C8YM048860,Dump Truck,Mack,600 RD600,2000,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,1332,
TWO COUSINS CONTRACTORS INC.,true,true,BIC-4155,R02004,59283MA,1NKDXBTX03J704150,Dump Truck,Kenworth,T800,2003,CATERPILLER,410,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,1056,
TWO HANDS GARBAGE REMOVAL CORP.,true,false,BIC-492366,R06821,77638MJ,54DCW1B9GS810256,Pickup,Chevrolet,PICK,2016,,,Compressed Natural Gas,"16,001 - 19,500 lbs.",,,,,
TWO SISTERS LANDSCAPING CORP,true,false,BIC-492394,R07084,39374MJ,JALE4B140X7900517,,Isuzu,,1999,,,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",,,,
TWO-TONE GROUP CORP.,true,false,BIC-493932,R07818,38560MJ,1HTMPAFL96H241976,Dump Truck,International,,2006,INTERNATIONAL,,Diesel,"19,501 - 26,000 lbs.",,No,Owned,1000,
U S N TRANS LLC,true,true,BIC-487014,R07880,AS933A,4V1SDBCH1NU511616,Roll-off Truck,White-GMC-Volvo,ROLL OFF,1992,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,0,
U S N TRANS LLC,true,true,BIC-487014,R05622,AS934A,1M2AD38C0XW007946,Dump Truck,Mack,CL7,1999,MACK,713,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,30000,
U S N TRANS LLC,true,true,BIC-487014,R05621,AS976A,1NKWXBEX9XJ796189,Dump Truck,Kenworth,DUMP,1999,CATERPILLER,430,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
U S N TRANS LLC,true,true,BIC-487014,R07881,AU867H,4V5K99EH7JN891393,Dump Truck,Volvo,VHD,2018,VOLVO,385,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Leased,,
U S N TRANS LLC,true,true,BIC-487014,R07882,AU868H,4V5K99EH5JN891392,Dump Truck,Volvo,VHD,2018,VOLVO,385,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Leased,,
"U.S. ENVIRONMENTAL ABATEMENT, CORP.",true,false,BIC-4322,R08129,11638MK,JHHRDM2H5HK004192,Delivery,Hino,,2017,,,Diesel,"16,001 - 19,500 lbs.",,,,,
"U.S. ENVIRONMENTAL ABATEMENT, CORP.",true,false,BIC-4322,R08127,37801MJ,1GDHG31U841904269,Other,GMC,,2004,,,Gas,"10,001 - 14,000 lbs.",,,,,
"U.S. ENVIRONMENTAL ABATEMENT, CORP.",true,false,BIC-4322,R02601,31003MB,1M2P199C1KW004079,,Mack,600 RD600,1989,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
"U.S. ENVIRONMENTAL ABATEMENT, CORP.",true,false,BIC-4322,R02600,28524MB,1M2AX04C0CM012694,,Mack,700 GU,2012,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
"U.S. ENVIRONMENTAL ABATEMENT, CORP.",true,false,BIC-4322,R02599,19138MC,1GBJG31R6X1026755,,Chevrolet,,1999,,,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",,,,
"U.S. ENVIRONMENTAL ABATEMENT, CORP.",true,false,BIC-4322,R08126,34923ME,JALC4B14637006751,Delivery,Isuzu,,2003,,,Diesel,"10,001 - 14,000 lbs.",,,,,
"U.S. ENVIRONMENTAL ABATEMENT, CORP.",true,false,BIC-4322,R08128,67906MC,1GAHG39U341226287,Van,Chevrolet,,2004,,,Gas,"6,001 - 10,000 lbs.",,,,,
"UK 2 CONSTRUCTION, CORP.",true,false,BIC-487336 | BIC-4603,R07483,92507MD,1FD0W5GT8HEB44210,Pickup,Ford,,2017,,,Diesel,"6,001 - 10,000 lbs.",,,,,
