"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Ruyigi","Ruyigi","-3.4810","30.2440","Burundi","BI","BDI","Ruyigi","admin","38458","1108406902"
"Bururi","Bururi","-3.9507","29.6166","Burundi","BI","BDI","Bururi","admin","20393","1108963889"
"Makamba","Makamba","-4.1333","29.8000","Burundi","BI","BDI","Makamba","admin","19642","1108520771"
"Cibitoke","Cibitoke","-2.8869","29.1248","Burundi","BI","BDI","Cibitoke","admin","","1108176356"
"Rutana","Rutana","-3.9310","29.9930","Burundi","BI","BDI","Rutana","admin","20893","1108441253"
"Cankuzo","Cankuzo","-3.1667","30.5167","Burundi","BI","BDI","Cankuzo","admin","6585","1108631099"
"Muramvya","Muramvya","-3.2610","29.6120","Burundi","BI","BDI","Muramvya","admin","18041","1108007544"
"Gitega","Gitega","-3.4264","29.9308","Burundi","BI","BDI","Gitega","admin","","1108778000"
"Gitega","Gitega","-3.4260","29.8436","Burundi","BI","BDI","Mwaro","","23167","1108962433"
"Kirundo","Kirundo","-2.5847","30.0972","Burundi","BI","BDI","Kirundo","admin","6083","1108527579"
"Muyinga","Muyinga","-2.8523","30.3173","Burundi","BI","BDI","Muyinga","admin","71076","1108466781"
"Rumonge","Rumonge","-3.9736","29.4386","Burundi","BI","BDI","Rumonge","admin","","1108641885"
"Bubanza","Bubanza","-3.0833","29.3667","Burundi","BI","BDI","Bubanza","admin","12728","1108018348"
"Karusi","Karusi","-3.1000","30.1630","Burundi","BI","BDI","Karuzi","admin","10705","1108619045"
"Ngozi","Ngozi","-2.9120","29.8250","Burundi","BI","BDI","Ngozi","admin","21506","1108753930"
"Mwaro","Mwaro","-3.5113","29.7051","Burundi","BI","BDI","Mwaro","admin","","1108739103"
"Isale","Isale","-3.3489","29.4839","Burundi","BI","BDI","Bujumbura Rural","admin","","1108407022"
"Bujumbura","Bujumbura","-3.3761","29.3600","Burundi","BI","BDI","","primary","331700","1108101689"
"Kandi","Kandi","11.1304","2.9400","Benin","BJ","BEN","Alibori","admin","109701","1204875413"
"Dogbo","Dogbo","6.8167","1.7833","Benin","BJ","BEN","Couffo","admin","","1204497206"
"Savalou","Savalou","7.9281","1.9756","Benin","BJ","BEN","Collines","admin","","1204628914"
"Ouidah","Ouidah","6.3604","2.0900","Benin","BJ","BEN","Atlantique","admin","83503","1204541753"
"Lokossa","Lokossa","6.6150","1.7150","Benin","BJ","BEN","Mono","admin","86971","1204036358"
"Sakété","Sakete","6.7362","2.6587","Benin","BJ","BEN","Plateau","admin","","1204601704"
"Natitingou","Natitingou","10.3204","1.3900","Benin","BJ","BEN","Atacora","admin","80892","1204752595"
"Abomey","Abomey","7.1904","1.9900","Benin","BJ","BEN","Zou","admin","82154","1204597697"
"Djougou","Djougou","9.7004","1.6800","Benin","BJ","BEN","Donga","admin","202810","1204972666"
"Parakou","Parakou","9.3400","2.6200","Benin","BJ","BEN","Borgou","admin","188853","1204807468"
"Porto-Novo","Porto-Novo","6.4833","2.6166","Benin","BJ","BEN","Ouémé","primary","300000","1204172060"
"Cotonou","Cotonou","6.4000","2.5200","Benin","BJ","BEN","Littoral","primary","762000","1204955174"
"Gustavia","Gustavia","17.8958","-62.8508","Saint Barthelemy","BL","BLM","","primary","","1652681565"
"Hamilton","Hamilton","32.2942","-64.7839","Bermuda","BM","BMU","Hamilton","primary","52320","1060000000"
"Bandar Seri Begawan","Bandar Seri Begawan","4.8833","114.9333","Brunei","BN","BRN","","primary","296500","1096465895"
"Uyuni","Uyuni","-20.4600","-66.8300","Bolivia","BO","BOL","Potosí","","12939","1068695031"
"Santa Cruz de la Sierra","Santa Cruz de la Sierra","-17.8000","-63.1667","Bolivia","BO","BOL","Santa Cruz","admin","","1068129363"
"La Paz","La Paz","-16.4980","-68.1500","Bolivia","BO","BOL","La Paz","primary","1590000","1068000064"
"Sica Sica","Sica Sica","-17.3300","-67.7300","Bolivia","BO","BOL","La Paz","","1006","1068066667"
"Puerto Suárez","Puerto Suarez","-18.9496","-57.8500","Bolivia","BO","BOL","Santa Cruz","","22000","1068099903"
"Coroico","Coroico","-16.1896","-67.7200","Bolivia","BO","BOL","La Paz","","2361","1068106383"
"Coro Coro","Coro Coro","-17.1696","-68.4500","Bolivia","BO","BOL","La Paz","","1884","1068830457"
"San Ignacio","San Ignacio","-16.3696","-60.9600","Bolivia","BO","BOL","Santa Cruz","","25391","1068082737"
"San Matias","San Matias","-16.3600","-58.4200","Bolivia","BO","BOL","Santa Cruz","","6352","1068402765"
"Santa Ana","Santa Ana","-13.7600","-65.5800","Bolivia","BO","BOL","El Beni","","234478","1068925682"
"Roboré","Robore","-18.3295","-59.7600","Bolivia","BO","BOL","Santa Cruz","","10036","1068498462"
"Baures","Baures","-13.5800","-63.5801","Bolivia","BO","BOL","El Beni","","2422","1068657733"
"Ascension","Ascension","-15.6996","-63.0800","Bolivia","BO","BOL","Santa Cruz","","14429","1068811738"
"Oruro","Oruro","-17.9800","-67.1300","Bolivia","BO","BOL","Oruro","admin","246501","1068271533"
"Apolo","Apolo","-14.7196","-68.4200","Bolivia","BO","BOL","La Paz","","4189","1068238601"
"San Jose","San Jose","-17.8500","-60.7800","Bolivia","BO","BOL","Santa Cruz","","9211","1068082794"
"Viacha","Viacha","-16.6500","-68.3000","Bolivia","BO","BOL","La Paz","","34776","1068833754"
"Charaña","Charana","-17.5996","-69.4666","Bolivia","BO","BOL","La Paz","","197","1068774768"
"Trinidad","Trinidad","-14.8334","-64.9000","Bolivia","BO","BOL","El Beni","admin","84259","1068929509"
"Potosí","Potosi","-19.5696","-65.7500","Bolivia","BO","BOL","Potosí","admin","179901","1068933987"
"San Carlos","San Carlos","-17.4000","-63.7300","Bolivia","BO","BOL","Santa Cruz","","6353","1068028866"
"Quime","Quime","-16.9800","-67.2200","Bolivia","BO","BOL","La Paz","","4045","1068690050"
"Reyes","Reyes","-14.3096","-67.3700","Bolivia","BO","BOL","El Beni","","7376","1068609630"
"Rurrenabaque","Rurrenabaque","-14.4600","-67.5600","Bolivia","BO","BOL","El Beni","","11749","1068557134"
"San Ramón","San Ramon","-13.2896","-64.7100","Bolivia","BO","BOL","El Beni","","6490","1068370064"
"Achacachi","Achacachi","-16.0833","-68.6666","Bolivia","BO","BOL","La Paz","","8447","1068370700"
"San Rafael","San Rafael","-16.7795","-60.6800","Bolivia","BO","BOL","Santa Cruz","","1201","1068405265"
"Magdalena","Magdalena","-13.2601","-64.0528","Bolivia","BO","BOL","El Beni","","3445","1068699781"
"San Borja","San Borja","-14.8196","-66.8500","Bolivia","BO","BOL","El Beni","","19640","1068118050"
"Guayaramerín","Guayaramerin","-10.8300","-65.4100","Bolivia","BO","BOL","El Beni","","36008","1068744206"
"Puerto Quijarro","Puerto Quijarro","-17.7796","-57.7700","Bolivia","BO","BOL","Santa Cruz","","10392","1068582123"
"Cochabamba","Cochabamba","-17.4100","-66.1700","Bolivia","BO","BOL","Cochabamba","admin","1000000","1068793894"
"Santa Cruz","Santa Cruz","-17.7539","-63.2260","Bolivia","BO","BOL","Santa Cruz","","2102998","1068002564"
"Sucre","Sucre","-19.0410","-65.2595","Bolivia","BO","BOL","Chuquisaca","primary","224838","1068823873"
"Tupiza","Tupiza","-21.4396","-65.7200","Bolivia","BO","BOL","Potosí","","28766","1068328989"
"San Lorenzo","San Lorenzo","-21.4799","-64.7700","Bolivia","BO","BOL","Tarija","","3000","1068000024"
"Camargo","Camargo","-20.6396","-65.2100","Bolivia","BO","BOL","Chuquisaca","","4715","1068344721"
"Villamontes","Villamontes","-21.2496","-63.5000","Bolivia","BO","BOL","Tarija","","18761","1068626988"
"Cobija","Cobija","-11.0333","-68.7333","Bolivia","BO","BOL","Pando","admin","44437","1068395023"
"Tarabuco","Tarabuco","-19.1800","-64.9199","Bolivia","BO","BOL","Chuquisaca","","2428","1068481915"
"Camiri","Camiri","-20.0500","-63.5200","Bolivia","BO","BOL","Santa Cruz","","27961","1068205873"
"Cuevo","Cuevo","-20.4500","-63.5300","Bolivia","BO","BOL","Santa Cruz","","953","1068137787"
"Charagua","Charagua","-19.7996","-63.2200","Bolivia","BO","BOL","Santa Cruz","","3025","1068232771"
"Padilla","Padilla","-19.2996","-64.3100","Bolivia","BO","BOL","Chuquisaca","","2920","1068422501"
"Bermejo","Bermejo","-22.7296","-64.3500","Bolivia","BO","BOL","Tarija","","36544","1068060614"
"Entre Ríos","Entre Rios","-21.5300","-64.1900","Bolivia","BO","BOL","Tarija","","2685","1068494403"
"Tarija","Tarija","-21.5167","-64.7500","Bolivia","BO","BOL","Tarija","admin","159269","1068356085"
"Villazón","Villazon","-22.0796","-65.6000","Bolivia","BO","BOL","Potosí","","37215","1068163517"
"Puerto Heath","Puerto Heath","-12.4996","-68.6666","Bolivia","BO","BOL","La Paz","","10","1068996459"
"Piso Firme","Piso Firme","-13.6830","-61.8666","Bolivia","BO","BOL","El Beni","","72","1068400874"
"Betanzos","Betanzos","-19.5600","-65.4500","Bolivia","BO","BOL","Potosí","","4847","1068258629"
"Sabaya","Sabaya","-19.0163","-68.3833","Bolivia","BO","BOL","Oruro","","573","1068184161"
"Vallegrande","Vallegrande","-18.4896","-64.1100","Bolivia","BO","BOL","Santa Cruz","","8422","1068162149"
"Samaipata","Samaipata","-18.1800","-63.7700","Bolivia","BO","BOL","Santa Cruz","","2926","1068681645"
"Llica","Llica","-19.8496","-68.2500","Bolivia","BO","BOL","Potosí","","553","1068053822"
"Aiquile","Aiquile","-18.1895","-65.1800","Bolivia","BO","BOL","Cochabamba","","8224","1068121487"
"Villa Martin","Villa Martin","-20.7666","-67.7833","Bolivia","BO","BOL","Potosí","","10","1068713966"
"San Javier","San Javier","-16.2896","-62.5000","Bolivia","BO","BOL","Santa Cruz","","4210","1068099078"
"Riberalta","Riberalta","-10.9830","-66.1000","Bolivia","BO","BOL","El Beni","","74014","1068951603"
"Llallagua","Llallagua","-18.4200","-66.6400","Bolivia","BO","BOL","Potosí","","28069","1068159509"
"Uncia","Uncia","-18.4700","-66.5700","Bolivia","BO","BOL","Potosí","","4723","1068104554"
"Challapata","Challapata","-18.8996","-66.7800","Bolivia","BO","BOL","Oruro","","9114","1068352309"
"Quillacollo","Quillacollo","-17.4000","-66.2800","Bolivia","BO","BOL","Cochabamba","","227052","1068265899"
"Punata","Punata","-17.5500","-65.8400","Bolivia","BO","BOL","Cochabamba","","26323","1068639665"
"Cliza","Cliza","-17.5900","-65.9300","Bolivia","BO","BOL","Cochabamba","","15816","1068759245"
"Portachuelo","Portachuelo","-17.3600","-63.4000","Bolivia","BO","BOL","Santa Cruz","","11485","1068477207"
"Montero","Montero","-17.3496","-63.2600","Bolivia","BO","BOL","Santa Cruz","","88616","1068836323"
"Puerto Villarroel","Puerto Villarroel","-16.8700","-64.7800","Bolivia","BO","BOL","Cochabamba","","1778","1068957347"
"Puerto Acosta","Puerto Acosta","-15.4996","-69.1667","Bolivia","BO","BOL","La Paz","","1123","1068206449"
"Sorata","Sorata","-15.7900","-68.6601","Bolivia","BO","BOL","La Paz","","2190","1068157921"
"Tauá","Taua","-5.9995","-40.3100","Brazil","BR","BRA","Ceará","","29188","1076825475"
"Uruguaiana","Uruguaiana","-29.7696","-57.0900","Brazil","BR","BRA","Rio Grande do Sul","","123480","1076680267"
"Quixadá","Quixada","-4.9700","-39.0200","Brazil","BR","BRA","Ceará","","49328","1076173437"
"Cabo de Santo Agostinho","Cabo de Santo Agostinho","-8.2900","-35.0300","Brazil","BR","BRA","Pernambuco","","146219","1076363089"
"São Gabriel","Sao Gabriel","-30.3200","-54.3200","Brazil","BR","BRA","Rio Grande do Sul","","55434","1076674208"
"São Borja","Sao Borja","-28.6596","-56.0100","Brazil","BR","BRA","Rio Grande do Sul","","59613","1076315333"
"Santo Ângelo","Santo Angelo","-28.3000","-54.2800","Brazil","BR","BRA","Rio Grande do Sul","","65420","1076113692"
"Santa Rosa","Santa Rosa","-27.8695","-54.4600","Brazil","BR","BRA","Rio Grande do Sul","","59281","1076071027"
"Quaraí","Quarai","-30.3800","-56.4599","Brazil","BR","BRA","Rio Grande do Sul","","23229","1076203994"
"Salvador","Salvador","-12.9700","-38.4800","Brazil","BR","BRA","Bahia","admin","3484000","1076923789"
"Vila Velha","Vila Velha","-20.3676","-40.3180","Brazil","BR","BRA","Espírito Santo","","1209091","1076404077"
"Santa Cruz do Sul","Santa Cruz do Sul","-29.7100","-52.4400","Brazil","BR","BRA","Rio Grande do Sul","","113625","1076862896"
"Laguna","Laguna","-28.4800","-48.7800","Brazil","BR","BRA","Santa Catarina","","39711","1076025747"
"Muriaé","Muriae","-21.1300","-42.3900","Brazil","BR","BRA","Minas Gerais","","91173","1076003733"
"Londrina","Londrina","-23.3000","-51.1800","Brazil","BR","BRA","Paraná","","520238","1076723241"
"São Lourenço do Sul","Sao Lourenco do Sul","-31.3700","-51.9800","Brazil","BR","BRA","Rio Grande do Sul","","25340","1076758883"
"Porto União","Porto Uniao","-26.2396","-51.0800","Brazil","BR","BRA","Santa Catarina","","71578","1076057988"
"Itanhaem","Itanhaem","-24.1800","-46.8000","Brazil","BR","BRA","São Paulo","","90385","1076274068"
"Foz do Iguaçu","Foz do Iguacu","-25.5235","-54.5300","Brazil","BR","BRA","Paraná","","440455","1076025805"
"Novo Hamburgo","Novo Hamburgo","-29.7096","-51.1400","Brazil","BR","BRA","Rio Grande do Sul","","876990","1076221386"
"Viana","Viana","-3.2096","-45.0000","Brazil","BR","BRA","Maranhão","","26689","1076423280"
"Fernandópolis","Fernandopolis","-20.2696","-50.2600","Brazil","BR","BRA","São Paulo","","61931","1076205721"
"Guarapuava","Guarapuava","-25.3800","-51.4800","Brazil","BR","BRA","Paraná","","150850","1076415327"
"Guajara-Miram","Guajara-Miram","-10.8000","-65.3499","Brazil","BR","BRA","Rondônia","","69586","1076692558"
"Arcoverde","Arcoverde","-8.4200","-37.0700","Brazil","BR","BRA","Pernambuco","","57163","1076499713"
"Mossoró","Mossoro","-5.1900","-37.3400","Brazil","BR","BRA","Rio Grande do Norte","","202583","1076461194"
"Maringá","Maringa","-23.4095","-51.9300","Brazil","BR","BRA","Paraná","","328335","1076013378"
"Maracaju","Maracaju","-21.6100","-55.1800","Brazil","BR","BRA","Mato Grosso do Sul","","22690","1076548335"
"Estância","Estancia","-11.2696","-37.4500","Brazil","BR","BRA","Sergipe","","55654","1076069381"
"Crateús","Crateus","-5.1656","-40.6660","Brazil","BR","BRA","Ceará","","52933","1076897989"
"Ponta Porã","Ponta Pora","-22.5300","-55.7300","Brazil","BR","BRA","Mato Grosso do Sul","","94331","1076647935"
"Penápolis","Penapolis","-21.4100","-50.0800","Brazil","BR","BRA","São Paulo","","54477","1076587749"
"Cruzeiro do Sul","Cruzeiro do Sul","-7.6300","-72.6700","Brazil","BR","BRA","Acre","","56862","1076881427"
"Jacareacanga","Jacareacanga","-6.2666","-57.6500","Brazil","BR","BRA","Pará","","31661","1076980493"
"Erechim","Erechim","-27.6300","-52.2700","Brazil","BR","BRA","Rio Grande do Sul","","96087","1076359548"
"Chapadinha","Chapadinha","-3.7395","-43.3600","Brazil","BR","BRA","Maranhão","","40804","1076901443"
"Itapipoca","Itapipoca","-3.4995","-39.5800","Brazil","BR","BRA","Ceará","","55784","1076980375"
"Bacabal","Bacabal","-4.2300","-44.8000","Brazil","BR","BRA","Maranhão","","72372","1076125117"
"Cascavel","Cascavel","-24.9596","-53.4600","Brazil","BR","BRA","Paraná","","257172","1076509946"
"Curitiba","Curitiba","-25.4200","-49.3200","Brazil","BR","BRA","Paraná","admin","3084000","1076701712"
"Aracati","Aracati","-4.5600","-37.7700","Brazil","BR","BRA","Ceará","","44293","1076708817"
"Jaboatao","Jaboatao","-8.1100","-35.0200","Brazil","BR","BRA","Pernambuco","","702621","1076000699"
"Ijuí","Ijui","-28.3895","-53.9199","Brazil","BR","BRA","Rio Grande do Sul","","71202","1076683915"
"Apucarana","Apucarana","-23.5500","-51.4700","Brazil","BR","BRA","Paraná","","107085","1076256387"
"Formosa","Formosa","-15.5395","-47.3400","Brazil","BR","BRA","Goiás","","81232","1076601172"
"Icó","Ico","-6.4000","-38.8500","Brazil","BR","BRA","Ceará","","28323","1076569458"
"Araranguá","Ararangua","-28.9400","-49.5000","Brazil","BR","BRA","Santa Catarina","","43444","1076532332"
"Xapeco","Xapeco","-27.1000","-52.6400","Brazil","BR","BRA","Santa Catarina","","160157","1076258255"
"Capanema","Capanema","-1.1900","-47.1800","Brazil","BR","BRA","Pará","","47766","1076799309"
"Baturité","Baturite","-4.3296","-38.8800","Brazil","BR","BRA","Ceará","","22417","1076144455"
"Aripuana","Aripuana","-9.1700","-60.6400","Brazil","BR","BRA","Mato Grosso","","26983","1076078271"
"Bom Jesus da Lapa","Bom Jesus da Lapa","-13.2495","-43.4400","Brazil","BR","BRA","Bahia","","40691","1076439517"
"Carazinho","Carazinho","-28.2900","-52.8000","Brazil","BR","BRA","Rio Grande do Sul","","59417","1076906274"
"Cametá","Cameta","-2.2396","-49.5100","Brazil","BR","BRA","Pará","","45200","1076010069"
"Campo Murao","Campo Murao","-24.0496","-52.4200","Brazil","BR","BRA","Paraná","","75401","1076799533"
"Aquidauana","Aquidauana","-20.4696","-55.7900","Brazil","BR","BRA","Mato Grosso do Sul","","40803","1076120417"
"Brasília","Brasilia","-15.7833","-47.9161","Brazil","BR","BRA","Distrito Federal","primary","3716996","1076144436"
"Assis","Assis","-22.6596","-50.4200","Brazil","BR","BRA","São Paulo","","87471","1076782502"
"Paragominas","Paragominas","-2.9596","-47.4900","Brazil","BR","BRA","Pará","","69613","1076092855"
"Cáceres","Caceres","-16.0500","-57.5100","Brazil","BR","BRA","Mato Grosso","","85274","1076422654"
"Bento Gonçalves","Bento Goncalves","-29.1695","-51.5200","Brazil","BR","BRA","Rio Grande do Sul","","94271","1076492877"
"Santo André","Santo Andre","-23.6528","-46.5278","Brazil","BR","BRA","São Paulo","","662373","1076625886"
"Bagé","Bage","-31.3200","-54.1000","Brazil","BR","BRA","Rio Grande do Sul","","106098","1076515015"
"Caracaraí","Caracarai","1.8162","-61.1277","Brazil","BR","BRA","Roraima","","11368","1076314585"
"Concórdia","Concordia","-27.2300","-52.0300","Brazil","BR","BRA","Santa Catarina","","55367","1076922195"
"Camaquã","Camaqua","-30.8396","-51.8100","Brazil","BR","BRA","Rio Grande do Sul","","53169","1076449009"
"Guaira","Guaira","-24.0900","-54.2700","Brazil","BR","BRA","Paraná","","36426","1076687981"
"Jaraguá do Sul","Jaragua do Sul","-26.4800","-49.1000","Brazil","BR","BRA","Santa Catarina","","130130","1076588128"
"Araçatuba","Aracatuba","-21.2100","-50.4500","Brazil","BR","BRA","São Paulo","","170024","1076630308"
"Olinda","Olinda","-8.0000","-34.8500","Brazil","BR","BRA","Pernambuco","","921840","1076784718"
