Loan_ID,Origination_Channel,Origination_Date,Origination_Country,Asset_Class,Loan_Purpose,Prod_Type,Amort_Type,Org_Mat_Date,Cur_Mat_Date,Currency,Org_Amount,Principal_Bal,Accrued_Interest_Bal,UPB,Original_Interest_Rate,Original_Rate_Type,Rate_Description,Original_Interest_Rate_Reference,Current_Rate,Current_Rate_Type,Current_Rate_Ref,Start_Date_of_Current_Fixed_Interest_Period,End_Date_of_Current_Fixed_Interest_Period,Interest_Cap_Rate,Interest_Floor_Rate,Early_Redemption_Penalty,Past-Due_Penalty_Interest-Margin,Default_Penalty_Interest_Margin,Last_Payment_Date,Last_Payment_Amount,Next_Principal_Scheduled_Repayment_Amount,Next_Interest_Scheduled_Repayment_Amount,Next_Principal_Scheduled_Repayment_Date,Next_Interest_Scheduled_Repayment_Date,Interest_Payment_Frequency,Principal_Payment_Frequency,Past-Due_Principal_Amount,Past-Due_Interest_Amount,Early_Redemption_Penalty,Past-Due_Penalty_Interest_Margin,Default_Penalty_Interest_Margin,Loan_Status,Days_Past-Due,Time_in_Past-Due
100727306,Branch,6/7/2014,UK,Resi,Mortage,Loan,Linear,6/17/2045,5/25/2050,GBP,256666.6667,169688.0952,482.2714286,170170.3667,0.04,mixed,5 years fixed then variable,,,fixed,,6/4/2015,5/25/2050,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,42.54259167,8/30/2019,8/30/2019,monthly,monthly,1488.492063,5090.642857,0.04,0.005,0.01,non-performing,95,3
100727305,Branch,6/8/2014,UK,Resi,Mortage,Loan,Linear,6/17/2045,5/26/2050,GBP,256666.6667,174980.9524,1064.620952,176045.5733,0.05,fixed,,,,fixed,,6/5/2015,5/26/2050,,,0.03,0.005,0.0075,7/26/2019,511.6402116,511.6402116,44.01139333,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5249.428571,0.04,0.005,0.01,non-performing,97,3
100727304,Branch,6/9/2014,UK,Resi,Mortage,Loan,Linear,6/17/2045,5/27/2050,GBP,256666.6667,170785.7143,948.8095238,171734.5238,0.04145402299,fixed,,,,fixed,,6/6/2015,5/27/2050,,,0.03,0.005,0.0075,7/23/2019,527.1164021,527.1164021,42.93363095,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5123.571429,0.04,0.005,0.01,non-performing,93,3
100727303,Branch,6/10/2014,UK,CRE,Mortage,Loan,Linear,6/18/2045,5/28/2050,GBP,256666.6667,191426.6667,527.4,191954.0667,0.04155858361,fixed,,,,fixed,,6/7/2015,5/28/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,542.5925926,47.98851667,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5742.8,0.04,0.005,0.01,non-performing,270,9
100727302,Branch,6/11/2014,UK,Resi,Mortage,Loan,Linear,6/18/2045,5/28/2053,GBP,291666.6667,190000,1156,191156,0.04166314423,mixed,5 years fixed then variable,,,fixed,,6/8/2015,5/28/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727301,Branch,6/12/2014,UK,Resi,Mortage,Loan,Linear,6/18/2045,6/5/2045,GBP,291666.6667,135000,750,135750,0.04176770486,fixed,,,,fixed,,6/9/2015,6/5/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.9375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,91,3
100727300,Branch,6/13/2014,UK,Resi,Mortage,Loan,Linear,6/18/2045,6/6/2045,GBP,291666.6667,98000,17,98017,0.04187226548,fixed,,,,fixed,,6/10/2015,6/6/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,95,3
100727299,Branch,6/14/2014,UK,Resi,Mortage,Loan,Linear,6/18/2045,6/7/2045,GBP,291666.6667,80750,14.45,80764.45,0.0419768261,fixed,,,,fixed,,6/11/2015,6/7/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,97,3
100727298,Branch,6/15/2014,UK,Resi,Mortage,Loan,Linear,6/18/2045,6/8/2045,GBP,326666.6667,190000,34,190034,0.04208138673,fixed,,,,fixed,,6/12/2015,6/8/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3
100727297,Branch,6/16/2014,UK,Resi,Mortage,Loan,Linear,6/19/2045,6/9/2045,GBP,326666.6667,150030,375,150405,0.04218594735,fixed,,,,fixed,,6/13/2015,6/9/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,37.60125,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,200,9
100727296,Branch,6/17/2014,UK,Resi,Mortage,Loan,Linear,6/19/2045,6/10/2045,GBP,326666.6667,129200,367.2,129567.2,0.04229050797,fixed,,,,fixed,,6/14/2015,6/10/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.3918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,90,3
100727295,Branch,6/18/2014,UK,CRE,Mortage,Loan,Linear,6/19/2045,6/5/2051,GBP,326666.6667,119442.8571,767.0885714,120209.9457,0.04239506859,fixed,,,,fixed,,6/15/2015,6/5/2051,,,0.03,0.005,0.0075,7/26/2019,0,368.6507937,30.05248643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3583.285714,0.04,0.005,0.01,non-performing,400,9
100727294,Branch,6/19/2014,UK,Resi,Mortage,Loan,Linear,6/19/2045,6/6/2050,GBP,361666.6667,126840,647.1428571,127487.1429,0.04249962922,fixed,,,,fixed,,6/16/2015,6/6/2050,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,31.87178571,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3805.2,0.04,0.005,0.01,non-performing,95,3
100727293,Branch,6/20/2014,UK,Resi,Mortage,Loan,Linear,6/19/2045,6/7/2050,GBP,361666.6667,119835.7143,21.44428571,119857.1586,0.04260418984,fixed,,,,fixed,,6/17/2015,6/7/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,29.96428964,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,97,3
100727292,Branch,6/21/2014,UK,Resi,Mortage,Loan,Linear,6/20/2045,6/8/2050,GBP,361666.6667,116714.2857,614.2857143,117328.5714,0.04270875046,fixed,,,,fixed,,6/18/2015,6/8/2050,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,93,3
100727291,Branch,6/22/2014,UK,Resi,Mortage,Loan,Linear,6/20/2045,6/9/2050,GBP,361666.6667,113592.8571,597.8571429,114190.7143,0.04281331109,fixed,,,,fixed,,6/19/2015,6/9/2050,,,0.03,0.005,0.0075,7/29/2019,332.1428571,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,20,3
100727290,Branch,6/23/2014,UK,Resi,Mortage,Loan,Linear,6/20/2045,6/10/2050,GBP,396666.6667,110471.4286,290.7142857,110762.1429,0.04291787171,fixed,,,,fixed,,6/20/2015,6/10/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,27.69053571,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,90,3
100727289,Branch,6/24/2014,UK,Resi,Mortage,Loan,Linear,6/20/2045,6/10/2053,GBP,396666.6667,180000,540,180540,0.04302243233,fixed,,,,fixed,,6/21/2015,6/10/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,45.135,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5400,0.04,0.005,0.01,non-performing,92,3
100727288,Branch,6/25/2014,UK,Resi,Mortage,Loan,Linear,6/20/2045,6/18/2045,GBP,396666.6667,147000,867,147867,0.04312699296,mixed,5 years fixed then variable,,,fixed,,6/22/2015,6/18/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,36.96675,8/30/2019,8/30/2019,monthly,monthly,2500,8820,0.04,0.005,0.01,non-performing,180,6
100727287,Branch,6/26/2014,UK,CRE,Mortage,Loan,Linear,6/21/2045,6/19/2045,GBP,396666.6667,95000,500,95500,0.04323155358,variable,,LIBOR,3,fixed,LIBOR,6/23/2015,6/19/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.875,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,170,6
100727286,Branch,6/27/2014,UK,Resi,Mortage,Loan,Linear,6/21/2045,6/20/2045,GBP,431666.6667,76500,229.5,76729.5,0.0433361142,fixed,,,,fixed,,6/24/2015,6/20/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.182375,8/30/2019,8/30/2019,monthly,monthly,1416.666667,4590,0.04,0.005,0.01,non-performing,213,6
100727285,Branch,6/28/2014,UK,Resi,Mortage,Loan,Linear,6/21/2045,6/21/2045,GBP,431666.6667,196000,1156,197156,0.04344067482,fixed,,,,fixed,,6/25/2015,6/21/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.289,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,200,3
100727284,Branch,6/29/2014,UK,Resi,Mortage,Loan,Linear,6/21/2045,6/22/2045,GBP,431666.6667,142500,750,143250,0.04354523545,mixed,5 years fixed then variable,,,fixed,,6/26/2015,6/22/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3
100727283,Branch,6/30/2014,UK,Resi,Mortage,Loan,Linear,6/21/2045,6/23/2045,GBP,431666.6667,129200,23.12,129223.12,0.04364979607,fixed,,,,fixed,,6/27/2015,6/23/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.30578,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,91,3
