Principal Balance,UPB,Loan ID,Origination Channel,MARP Status,Origination Date,MARP Entry,Last Payment Amount,Origination Country,Asset Class,Loan Purpose,Prod Type,Amort Type,Org Mat Date,Cur Mat Date,Currency,Org Amount,Accrued Interest Balance (On book),Original Interest Rate,Original Rate Type,Rate Description,Original Interest Rate Reference,Current Rate,Current Rate Type,Current Rate Ref,Start Date of Current Fixed Interest Period,End Date of Current Fixed Interest Period,Interest Cap Rate,Interest Floor Rate,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Last Payment Date,Next Principal Scheduled Repayment Amount,Next Interest Scheduled Repayment Amount,Next Principal Scheduled Repayment Date,Next Interest Scheduled Repayment Date,Interest Payment Frequency,Principal Payment Frequency,Past-Due Principal Amount,Past-Due Interest Amount,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Loan Status,Days in Past-Due,Time in Past-Due,Covenant Waiver,MARP Applicable
142500,143250,ZLP27713,Branch,Not in MARP,4/22/2014,1/12/2015,0,Ireland,Resi,Mortage,Loan,Linear,5/13/2045,5/18/2045,EUR,150000,750,0.04312699296,fixed,,,,fixed,,5/22/2015,5/18/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,92,3,0,0
129200,129223.12,ZLP27714,Web,Not in MARP,4/23/2014,1/13/2015,377.7777778,Ireland,CRE,Mortage,Loan,Linear,5/14/2045,5/19/2045,EUR,136000,23.12,0.04323155358,fixed,,,,fixed,,5/23/2015,5/19/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.30578,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,300,3,0,0
148516.6667,148543.2433,ZLP27715,Broker,Not in MARP,4/24/2014,1/14/2015,434.2592593,Ireland,Resi,Mortage,Loan,Linear,5/15/2045,5/20/2045,EUR,156333.3333,26.57666667,0.0433361142,fixed,,,,fixed,,5/24/2015,5/20/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,37.13581083,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4455.5,0.04,0.005,0.01,non-performing,90,3,0,0
145714.2857,145741.8095,ZLP27716,Branch,Not in MARP,4/25/2014,1/15/2015,449.7354497,Ireland,Resi,Mortage,Loan,Linear,5/16/2045,5/21/2045,EUR,161904.7619,27.52380952,0.04344067482,fixed,,,,fixed,,5/25/2015,5/21/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,36.43545238,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4371.428571,0.04,0.005,0.01,non-performing,91,3,0,0
164126.6667,164545.3571,ZLP27717,Web,Not in MARP,4/26/2014,1/16/2015,465.2116402,Ireland,Resi,Mortage,Loan,Linear,5/17/2045,5/22/2045,EUR,167476.1905,418.6904762,0.04354523545,fixed,,,,fixed,,5/26/2015,5/22/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,41.13633929,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4923.8,0.04,0.005,0.01,non-performing,95,3,0,1
164395.2381,164862.4667,ZLP27718,Broker,Not in MARP,4/27/2014,1/17/2015,480.6878307,Ireland,Resi,Mortage,Loan,Linear,5/18/2045,5/17/2051,EUR,173047.619,467.2285714,0.04364979607,fixed,,,,fixed,,5/27/2015,5/17/2051,,,0.03,0.005,0.0075,7/26/2019,480.6878307,41.21561667,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,97,3,1,0
160757.1429,161789.561,ZLP27719,Branch,Not in MARP,4/28/2014,1/18/2015,496.1640212,Ireland,Resi,Mortage,Loan,Linear,5/19/2045,5/18/2050,EUR,178619.0476,1032.418095,0.04375435669,mixed,5 years fixed then variable,,,fixed,,5/28/2015,5/18/2050,,,0.03,0.005,0.0075,7/26/2019,496.1640212,40.44739024,8/30/2019,8/30/2019,monthly,monthly,1488.492063,4822.714286,0.04,0.005,0.01,non-performing,93,3,0,0
180506.6667,181427.619,ZLP27720,Branch,Not in MARP,4/29/2014,1/19/2015,511.6402116,Ireland,Resi,Mortage,Loan,Linear,5/20/2045,5/19/2050,EUR,184190.4762,920.952381,0.04385891732,variable,,LIBOR,3,fixed,LIBOR,5/29/2015,5/19/2050,,,0.03,0.005,0.0075,7/26/2019,511.6402116,45.35690476,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5415.2,0.04,0.005,0.01,non-performing,198,9,0,0
180273.8095,180306.069,ZLP27721,Web,Not in MARP,4/30/2014,1/20/2015,527.1164021,Ireland,Resi,Mortage,Loan,Linear,5/21/2045,5/20/2050,EUR,189761.9048,32.25952381,0.04396347794,fixed,,,,fixed,,5/30/2015,5/20/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,45.07651726,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5408.214286,0.04,0.005,0.01,non-performing,90,3,0,0
185566.6667,186543.3333,ZLP27722,Broker,Not in MARP,5/1/2014,1/21/2015,542.5925926,Ireland,CRE,Mortage,Loan,Linear,5/22/2045,5/21/2050,EUR,195333.3333,976.6666667,0.04406803856,fixed,,,,fixed,,5/31/2015,5/21/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,46.63583333,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,91,3,0,0
200040,201040,ZLP27723,Branch,Not in MARP,5/2/2014,1/22/2015,555.5555556,Ireland,Resi,Mortage,Loan,Linear,5/23/2045,5/22/2050,EUR,200000,1000,0.04417259918,mixed,5 years fixed then variable,,,fixed,,6/1/2015,5/22/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,50.26,8/30/2019,8/30/2019,monthly,monthly,1666.666667,6001.2,0.04,0.005,0.01,non-performing,95,3,0,1
142500,142875,ZLP27724,Web,ARA,5/3/2014,1/23/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/24/2045,5/22/2053,EUR,150000,375,0.04427715981,fixed,,,,fixed,,6/2/2015,5/22/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.71875,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,97,3,1,0
90000,90270,ZLP27725,Broker,Exited MARP,5/4/2014,1/24/2015,277.7777778,Ireland,Resi,Mortage,Loan,Linear,5/25/2045,5/30/2045,EUR,100000,270,0.04438172043,fixed,,,,fixed,,6/3/2015,5/30/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,22.5675,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,93,3,0,0
83300,83791.3,ZLP27726,Branch,Not in MARP,5/5/2014,1/25/2015,0,Ireland,Resi,Mortage,Loan,Linear,5/26/2045,5/31/2045,EUR,85000,491.3,0.04448628105,fixed,,,,fixed,,6/4/2015,5/31/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.947825,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,400,3,0,0
190000,191000,ZLP27727,Branch,ARA,5/6/2014,1/26/2015,555.5555556,Ireland,Resi,Mortage,Loan,Linear,5/27/2045,6/1/2045,EUR,200000,1000,0.04459084168,fixed,,,,fixed,,6/5/2015,6/1/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.75,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3,0,0
142500,142905,ZLP27728,Web,ARA,5/7/2014,1/27/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/28/2045,6/2/2045,EUR,150000,405,0.0446954023,fixed,,,,fixed,,6/6/2015,6/2/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,91,3,0,0
129200,129986.08,ZLP27729,Broker,ARA,5/8/2014,1/28/2015,377.7777778,Ireland,Resi,Mortage,Loan,Linear,5/29/2045,6/3/2045,EUR,136000,786.08,0.04479996292,fixed,,,,fixed,,6/7/2015,6/3/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.49652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,95,3,0,1
126078.5714,126742.1429,ZLP27730,Branch,Not in MARP,5/9/2014,1/29/2015,368.6507937,Ireland,CRE,Mortage,Loan,Linear,5/30/2045,6/4/2045,EUR,132714.2857,663.5714286,0.04490452354,mixed,5 years fixed then variable,,,fixed,,6/8/2015,6/4/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,31.68553571,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,97,3,1,0
116485.7143,116507.7171,ZLP27731,Web,Not in MARP,5/10/2014,1/30/2015,359.5238095,Ireland,Resi,Mortage,Loan,Linear,5/31/2045,5/30/2051,EUR,129428.5714,22.00285714,0.04,fixed,,,,fixed,,6/9/2015,5/30/2051,,,0.03,0.005,0.0075,7/26/2019,359.5238095,29.12692929,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,93,3,0,0
123620,123641.4443,ZLP27732,Broker,Not in MARP,5/11/2014,1/31/2015,350.3968254,Ireland,Resi,Mortage,Loan,Linear,6/1/2045,5/31/2050,EUR,126142.8571,21.44428571,0.035,fixed,,,,fixed,,6/10/2015,5/31/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.91036107,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,260,9,0,0
116714.2857,116735.1714,ZLP27733,Branch,Not in MARP,5/12/2014,2/1/2015,341.2698413,Ireland,Resi,Mortage,Loan,Linear,6/2/2045,6/1/2050,EUR,122857.1429,20.88571429,0.04,fixed,,,,fixed,,6/11/2015,6/1/2050,,,0.03,0.005,0.0075,7/23/2019,341.2698413,29.18379286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,90,3,0,0
107614.2857,107913.2143,ZLP27734,Branch,Not in MARP,5/13/2014,2/2/2015,332.1428571,Ireland,Resi,Mortage,Loan,Linear,6/3/2045,6/2/2050,EUR,119571.4286,298.9285714,0.04,mixed,5 years fixed then variable,,,fixed,,6/12/2015,6/2/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,26.97830357,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3228.428571,0.04,0.005,0.01,non-performing,91,3,0,0
113960,114273.9714,ZLP27735,Web,Not in MARP,5/14/2014,2/3/2015,323.015873,Ireland,Resi,Mortage,Loan,Linear,6/4/2045,6/3/2050,EUR,116285.7143,313.9714286,0.04,fixed,,,,fixed,,6/13/2015,6/3/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,28.56849286,8/30/2019,8/30/2019,monthly,monthly,969.047619,3418.8,0.04,0.005,0.01,non-performing,95,3,0,0
190000,191156,ZLP27736,Broker,Not in MARP,5/15/2014,2/4/2015,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/5/2045,6/4/2050,EUR,200000,1156,0.0375,fixed,,,,fixed,,6/14/2015,6/4/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,97,3,0,0
142500,143250,ZLP27737,Branch,Not in MARP,5/16/2014,2/5/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/6/2045,6/4/2053,EUR,150000,750,0.04,fixed,,,,fixed,,6/15/2015,6/4/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,93,3,0,0
100020,100037,ZLP27738,Web,Not in MARP,5/17/2014,2/6/2015,277.7777778,Ireland,CRE,Mortage,Loan,Linear,6/7/2045,6/12/2045,EUR,100000,17,0.04,fixed,,,,fixed,,6/16/2015,6/12/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,25.00925,8/30/2019,8/30/2019,monthly,monthly,833.3333333,3000.6,0.04,0.005,0.01,non-performing,90,3,0,0
80750,81175,ZLP27739,Broker,Not in MARP,5/18/2014,2/7/2015,236.1111111,Ireland,Resi,Mortage,Loan,Linear,6/8/2045,6/13/2045,EUR,85000,425,0.04,fixed,,,,fixed,,6/17/2015,6/13/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.29375,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,92,3,0,0
180000,181000,ZLP27740,Branch,Not in MARP,5/19/2014,2/8/2015,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/9/2045,6/14/2045,EUR,200000,1000,0.04,fixed,,,,fixed,,6/18/2015,6/14/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,45.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5400,0.04,0.005,0.01,non-performing,91,3,0,0
147000,147375,ZLP27741,Branch,Not in MARP,5/20/2014,2/9/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/10/2045,6/15/2045,EUR,150000,375,0.04,fixed,,,,fixed,,6/19/2015,6/15/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,36.84375,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,95,3,0,0
129200,129567.2,ZLP27742,Web,Not in MARP,5/21/2014,2/10/2015,377.7777778,Ireland,Resi,Mortage,Loan,Linear,6/11/2045,6/16/2045,EUR,136000,367.2,0.04,fixed,,,,fixed,,6/20/2015,6/16/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.3918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,97,3,0,0
126078.5714,126845.66,ZLP27743,Broker,Not in MARP,5/22/2014,2/11/2015,368.6507937,Ireland,Resi,Mortage,Loan,Linear,6/12/2045,6/17/2045,EUR,132714.2857,767.0885714,0.0375,fixed,,,,fixed,,6/21/2015,6/17/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,31.711415,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,93,3,0,0
122957.1429,123604.2857,ZLP27744,Branch,ARA,5/23/2014,2/12/2015,359.5238095,Ireland,Resi,Mortage,Loan,Linear,6/13/2045,6/12/2051,EUR,129428.5714,647.1428571,0.04,fixed,,,,fixed,,6/22/2015,6/12/2051,,,0.03,0.005,0.0075,7/26/2019,359.5238095,30.90107143,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,90,3,0,0
119835.7143,120176.3,ZLP27745,Web,Exited MARP,5/24/2014,2/13/2015,350.3968254,Ireland,Resi,Mortage,Loan,Linear,6/14/2045,6/13/2050,EUR,126142.8571,340.5857143,0.04,fixed,,,,fixed,,6/23/2015,6/13/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.044075,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,92,3,0,1
110571.4286,111281.5429,ZLP27746,Broker,Not in MARP,5/25/2014,2/14/2015,341.2698413,Ireland,CRE,Mortage,Loan,Linear,6/15/2045,6/14/2050,EUR,122857.1429,710.1142857,0.04,fixed,,,,fixed,,6/24/2015,6/14/2050,,,0.03,0.005,0.0075,7/22/2019,341.2698413,27.82038571,8/30/2019,8/30/2019,monthly,monthly,2047.619048,6634.285714,0.04,0.005,0.01,non-performing,180,6,1,0
117180,117777.8571,ZLP27747,Branch,ARA,5/26/2014,2/15/2015,332.1428571,Ireland,Resi,Mortage,Loan,Linear,6/16/2045,6/15/2050,EUR,119571.4286,597.8571429,0.035,fixed,,,,fixed,,6/25/2015,6/15/2050,,,0.03,0.005,0.0075,7/31/2019,332.1428571,29.44446429,8/30/2019,8/30/2019,monthly,monthly,1992.857143,7030.8,0.04,0.005,0.01,non-performing,170,6,0,0
110471.4286,110491.1971,ZLP27748,Branch,ARA,5/27/2014,2/16/2015,323.015873,Ireland,Resi,Mortage,Loan,Linear,6/17/2045,6/16/2050,EUR,116285.7143,19.76857143,0.04,mixed,5 years fixed then variable,,,fixed,,6/26/2015,6/16/2050,,,0.03,0.005,0.0075,8/1/2019,323.015873,27.62279929,8/30/2019,8/30/2019,monthly,monthly,1938.095238,6628.285714,0.04,0.005,0.01,non-performing,213,6,0,0
135000,135025.5,ZLP27749,Web,ARA,5/28/2014,2/17/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/18/2045,6/17/2050,EUR,150000,25.5,0.04,variable,,LIBOR,3,fixed,LIBOR,6/27/2015,6/17/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,33.756375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,280,9,0,0
98000,98017,ZLP27750,Broker,Not in MARP,5/29/2014,2/18/2015,277.7777778,Ireland,Resi,Mortage,Loan,Linear,6/19/2045,6/17/2053,EUR,100000,17,0.04,fixed,,,,fixed,,6/28/2015,6/17/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,90,3,0,0
80750,80962.5,ZLP27751,Branch,Not in MARP,5/30/2014,2/19/2015,0,Ireland,Resi,Mortage,Loan,Linear,6/20/2045,6/25/2045,EUR,85000,212.5,0.04,fixed,,,,fixed,,6/29/2015,6/25/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.240625,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,91,3,0,1
190000,190540,ZLP27752,Web,Not in MARP,5/31/2014,2/20/2015,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/21/2045,6/26/2045,EUR,200000,540,0.04,mixed,5 years fixed then variable,,,fixed,,6/30/2015,6/26/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,95,3,1,0
150030,150897,ZLP27753,Broker,Not in MARP,6/1/2014,2/21/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,2/8/2045,2/13/2045,EUR,150000,867,0.04,fixed,,,,fixed,,2/17/2015,2/13/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,37.72425,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,97,3,0,0
129200,129880,ZLP27754,Branch,Not in MARP,6/2/2014,2/22/2015,377.7777778,Ireland,CRE,Mortage,Loan,Linear,2/9/2045,2/14/2045,EUR,136000,680,0.04,fixed,,,,fixed,,2/18/2015,2/14/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.47,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,93,3,0,0
140700,140726.5767,ZLP27755,Branch,Not in MARP,6/3/2014,2/23/2015,434.2592593,Ireland,Resi,Mortage,Loan,Linear,2/10/2045,2/15/2045,EUR,156333.3333,26.57666667,0.04,fixed,,,,fixed,,2/19/2015,2/15/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,35.18164417,8/30/2019,8/30/2019,monthly,monthly,2605.555556,8442,0.04,0.005,0.01,non-performing,213,6,0,0
158666.6667,159476.1905,ZLP27756,Web,Not in MARP,6/4/2014,2/24/2015,0,Ireland,Resi,Mortage,Loan,Linear,5/23/2045,5/28/2045,EUR,161904.7619,809.5238095,0.04,fixed,,,,fixed,,6/1/2015,5/28/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,39.86904762,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4760,0.04,0.005,0.01,non-performing,350,3,0,0
159102.381,159939.7619,ZLP27757,Broker,Not in MARP,6/5/2014,2/25/2015,465.2116402,Ireland,Resi,Mortage,Loan,Linear,5/24/2045,5/23/2051,EUR,167476.1905,837.3809524,0.04,fixed,,,,fixed,,6/2/2015,5/23/2051,,,0.03,0.005,0.0075,7/26/2019,465.2116402,39.98494048,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,90,3,0,1
164395.2381,164827.8571,ZLP27758,Branch,Not in MARP,6/6/2014,2/26/2015,480.6878307,Ireland,Resi,Mortage,Loan,Linear,5/25/2045,5/24/2050,EUR,173047.619,432.6190476,0.04,fixed,,,,fixed,,6/3/2015,5/24/2050,,,0.03,0.005,0.0075,7/26/2019,480.6878307,41.20696429,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,91,3,1,0
169688.0952,170170.3667,ZLP27759,Web,Not in MARP,6/7/2014,2/27/2015,496.1640212,Ireland,Resi,Mortage,Loan,Linear,5/26/2045,5/25/2050,EUR,178619.0476,482.2714286,0.04,mixed,5 years fixed then variable,,,fixed,,6/4/2015,5/25/2050,,,0.03,0.005,0.0075,7/26/2019,496.1640212,42.54259167,8/30/2019,8/30/2019,monthly,monthly,1488.492063,5090.642857,0.04,0.005,0.01,non-performing,95,3,0,0
174980.9524,176045.5733,ZLP27760,Broker,Not in MARP,6/8/2014,2/28/2015,511.6402116,Ireland,Resi,Mortage,Loan,Linear,5/27/2045,5/26/2050,EUR,184190.4762,1064.620952,0.05,fixed,,,,fixed,,6/5/2015,5/26/2050,,,0.03,0.005,0.0075,7/26/2019,511.6402116,44.01139333,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5249.428571,0.04,0.005,0.01,non-performing,97,3,0,0
170785.7143,171734.5238,ZLP27761,Branch,Not in MARP,6/9/2014,3/1/2015,527.1164021,Ireland,Resi,Mortage,Loan,Linear,5/28/2045,5/27/2050,EUR,189761.9048,948.8095238,0.04145402299,fixed,,,,fixed,,6/6/2015,5/27/2050,,,0.03,0.005,0.0075,7/23/2019,527.1164021,42.93363095,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5123.571429,0.04,0.005,0.01,non-performing,93,3,0,0
191426.6667,191954.0667,ZLP27762,Branch,Not in MARP,6/10/2014,3/2/2015,542.5925926,Ireland,CRE,Mortage,Loan,Linear,5/29/2045,5/28/2050,EUR,195333.3333,527.4,0.04155858361,fixed,,,,fixed,,6/7/2015,5/28/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,47.98851667,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5742.8,0.04,0.005,0.01,non-performing,270,9,0,0
190000,191156,ZLP27763,Web,Not in MARP,6/11/2014,3/3/2015,555.5555556,Ireland,Resi,Mortage,Loan,Linear,5/30/2045,5/28/2053,EUR,200000,1156,0.04166314423,mixed,5 years fixed then variable,,,fixed,,6/8/2015,5/28/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3,0,0
135000,135750,ZLP27764,Broker,ARA,6/12/2014,3/4/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/31/2045,6/5/2045,EUR,150000,750,0.04176770486,fixed,,,,fixed,,6/9/2015,6/5/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,33.9375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,91,3,0,0
98000,98017,ZLP27765,Branch,Exited MARP,6/13/2014,3/5/2015,277.7777778,Ireland,Resi,Mortage,Loan,Linear,6/1/2045,6/6/2045,EUR,100000,17,0.04187226548,fixed,,,,fixed,,6/10/2015,6/6/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,95,3,0,0
80750,80764.45,ZLP27766,Web,Not in MARP,6/14/2014,3/6/2015,236.1111111,Ireland,Resi,Mortage,Loan,Linear,6/2/2045,6/7/2045,EUR,85000,14.45,0.0419768261,fixed,,,,fixed,,6/11/2015,6/7/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,97,3,0,0
190000,190034,ZLP27767,Broker,ARA,6/15/2014,3/7/2015,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/3/2045,6/8/2045,EUR,200000,34,0.04208138673,fixed,,,,fixed,,6/12/2015,6/8/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3,0,0
150030,150405,ZLP27768,Branch,ARA,6/16/2014,3/8/2015,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/4/2045,6/9/2045,EUR,150000,375,0.04218594735,fixed,,,,fixed,,6/13/2015,6/9/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,37.60125,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,200,9,0,0
129200,129567.2,ZLP27769,Branch,ARA,6/17/2014,3/9/2015,377.7777778,Ireland,Resi,Mortage,Loan,Linear,6/5/2045,6/10/2045,EUR,136000,367.2,0.04229050797,fixed,,,,fixed,,6/14/2015,6/10/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.3918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,90,3,0,0
119442.8571,120209.9457,ZLP27770,Web,Not in MARP,6/18/2014,3/10/2015,0,Ireland,CRE,Mortage,Loan,Linear,6/6/2045,6/5/2051,EUR,132714.2857,767.0885714,0.04239506859,fixed,,,,fixed,,6/15/2015,6/5/2051,,,0.03,0.005,0.0075,7/26/2019,368.6507937,30.05248643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3583.285714,0.04,0.005,0.01,non-performing,400,9,0,0
126840,127487.1429,ZLP27771,Broker,Not in MARP,6/19/2014,3/11/2015,359.5238095,Ireland,Resi,Mortage,Loan,Linear,6/7/2045,6/6/2050,EUR,129428.5714,647.1428571,0.04249962922,fixed,,,,fixed,,6/16/2015,6/6/2050,,,0.03,0.005,0.0075,7/26/2019,359.5238095,31.87178571,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3805.2,0.04,0.005,0.01,non-performing,95,3,0,0
119835.7143,119857.1586,ZLP27772,Branch,Not in MARP,6/20/2014,3/12/2015,350.3968254,Ireland,Resi,Mortage,Loan,Linear,6/8/2045,6/7/2050,EUR,126142.8571,21.44428571,0.04260418984,fixed,,,,fixed,,6/17/2015,6/7/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,29.96428964,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,97,3,0,0
116714.2857,117328.5714,ZLP27773,Web,Not in MARP,6/21/2014,3/13/2015,341.2698413,Ireland,Resi,Mortage,Loan,Linear,6/9/2045,6/8/2050,EUR,122857.1429,614.2857143,0.04270875046,fixed,,,,fixed,,6/18/2015,6/8/2050,,,0.03,0.005,0.0075,7/26/2019,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,93,3,0,1
