Loan ID,Origination Channel,Origination Date,Origination Country,Asset Class,Loan Purpose,Prod Type,Amort Type,Org Mat Date,Cur Mat Date,Currency,Org Amount,Principal Balance,Accrued Interest Balance (On book),UPB,Original Interest Rate,Original Rate Type,Rate Description,Original Interest Rate Reference,Current Rate,Current Rate Type,Current Rate Ref,Start Date of Current Fixed Interest Period,End Date of Current Fixed Interest Period,Interest Cap Rate,Interest Floor Rate,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Last Payment Date,Last Payment Amount,Next Principal Scheduled Repayment Amount,Next Interest Scheduled Repayment Amount,Next Principal Scheduled Repayment Date,Next Interest Scheduled Repayment Date,Interest Payment Frequency,Principal Payment Frequency,Past-Due Principal Amount,Past-Due Interest Amount,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Loan Status,Days in Past-Due,Time in Past-Due
100727763,Branch,6/11/2014,USA,Resi,Mortage,Loan,Linear,5/30/2045,5/28/2053,USD,291666.6667,133280,1156,196034,0.04166314423,mixed,5 years fixed then variable,,,fixed,,6/8/2015,5/28/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727764,Branch,6/12/2014,USA,Resi,Mortage,Loan,Linear,5/31/2045,6/5/2045,USD,291666.6667,80750,750,196034,0.04176770486,fixed,,,,fixed,,6/9/2015,6/5/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.9375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,91,3
100727765,Branch,6/13/2014,USA,Resi,Mortage,Loan,Linear,6/1/2045,6/6/2045,USD,291666.6667,83300,17,196540,0.04187226548,fixed,,,,fixed,,6/10/2015,6/6/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,95,3
100727766,Branch,6/14/2014,USA,Resi,Mortage,Loan,Linear,6/2/2045,6/7/2045,USD,291666.6667,110471.4286,14.45,196540,0.0419768261,fixed,,,,fixed,,6/11/2015,6/7/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,97,3
100727767,Branch,6/15/2014,USA,Resi,Mortage,Loan,Linear,6/3/2045,6/8/2045,USD,326666.6667,126078.5714,34,196540,0.04208138673,fixed,,,,fixed,,6/12/2015,6/8/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3
100727768,Branch,6/16/2014,USA,Resi,Mortage,Loan,Linear,6/4/2045,6/9/2045,USD,326666.6667,190000,375,197000,0.04218594735,fixed,,,,fixed,,6/13/2015,6/9/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,37.60125,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,200,9
100727769,Branch,6/17/2014,USA,Resi,Mortage,Loan,Linear,6/5/2045,6/10/2045,USD,326666.6667,190000,367.2,197000,0.04229050797,fixed,,,,fixed,,6/14/2015,6/10/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.3918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,90,3
100727770,Branch,6/18/2014,USA,CRE,Mortage,Loan,Linear,6/6/2045,6/5/2051,USD,326666.6667,180000,767.0885714,197000,0.04239506859,fixed,,,,fixed,,6/15/2015,6/5/2051,,,0.03,0.005,0.0075,7/26/2019,0,368.6507937,30.05248643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3583.285714,0.04,0.005,0.01,non-performing,400,9
100727771,Branch,6/19/2014,USA,Resi,Mortage,Loan,Linear,6/7/2045,6/6/2050,USD,361666.6667,116485.7143,647.1428571,197000,0.04249962922,fixed,,,,fixed,,6/16/2015,6/6/2050,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,31.87178571,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3805.2,0.04,0.005,0.01,non-performing,95,3
100727772,Branch,6/20/2014,USA,Resi,Mortage,Loan,Linear,6/8/2045,6/7/2050,USD,361666.6667,150030,21.44428571,197000,0.04260418984,fixed,,,,fixed,,6/17/2015,6/7/2050,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,29.96428964,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,97,3
100727773,Branch,6/21/2014,USA,Resi,Mortage,Loan,Linear,6/9/2045,6/8/2050,USD,361666.6667,142500,614.2857143,197156,0.04270875046,fixed,,,,fixed,,6/18/2015,6/8/2050,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,93,3
100727774,Branch,6/22/2014,USA,Resi,Mortage,Loan,Linear,6/10/2045,6/9/2050,USD,361666.6667,147000,597.8571429,197156,0.04281331109,fixed,,,,fixed,,6/19/2015,6/9/2050,,,0.03,0.005,0.0075,7/29/2019,332.1428571,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,20,3
100727775,Branch,6/23/2014,USA,Resi,Mortage,Loan,Linear,6/11/2045,6/10/2050,USD,396666.6667,123620,290.7142857,197156,0.04291787171,fixed,,,,fixed,,6/20/2015,6/10/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,27.69053571,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,90,3
100727776,Branch,6/24/2014,USA,Resi,Mortage,Loan,Linear,6/12/2045,6/10/2053,USD,396666.6667,129200,540,197156,0.04302243233,fixed,,,,fixed,,6/21/2015,6/10/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,45.135,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5400,0.04,0.005,0.01,non-performing,92,3
100727777,Branch,6/25/2014,USA,Resi,Mortage,Loan,Linear,6/13/2045,6/18/2045,USD,396666.6667,129200,867,197156,0.04312699296,mixed,5 years fixed then variable,,,fixed,,6/22/2015,6/18/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,36.96675,8/30/2019,8/30/2019,monthly,monthly,2500,8820,0.04,0.005,0.01,non-performing,180,6
100727778,Branch,6/26/2014,USA,CRE,Mortage,Loan,Linear,6/14/2045,6/19/2045,USD,396666.6667,95000,500,197156,0.04323155358,variable,,LIBOR,3,fixed,LIBOR,6/23/2015,6/19/2045,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.875,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,170,6
100727779,Branch,6/27/2014,USA,Resi,Mortage,Loan,Linear,6/15/2045,6/20/2045,USD,431666.6667,116714.2857,229.5,200074,0.0433361142,fixed,,,,fixed,,6/24/2015,6/20/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.182375,8/30/2019,8/30/2019,monthly,monthly,1416.666667,4590,0.04,0.005,0.01,non-performing,213,6
100727780,Branch,6/28/2014,USA,Resi,Mortage,Loan,Linear,6/16/2045,6/21/2045,USD,431666.6667,119442.8571,1156,201040,0.04344067482,fixed,,,,fixed,,6/25/2015,6/21/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.289,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,200,3
100727781,Branch,6/29/2014,USA,Resi,Mortage,Loan,Linear,6/17/2045,6/22/2045,USD,431666.6667,148516.6667,750,201040,0.04354523545,mixed,5 years fixed then variable,,,fixed,,6/26/2015,6/22/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3
100727782,Branch,6/30/2014,USA,Resi,Mortage,Loan,Linear,6/18/2045,6/23/2045,USD,431666.6667,76500,23.12,201040,0.04364979607,fixed,,,,fixed,,6/27/2015,6/23/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.30578,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,91,3
